	Term	Freq
226	патология	28
227	пептид	28
228	слюна	28
229	обитание	28
230	стимул	28
231	тысячелетие	28
232	инсулин	28
233	маркер	28
234	интенсивность	28
235	гуанин	27
236	плацебо	27
237	жизнедеятельность	27
238	обитатель	27
239	мишень	27
240	ультрафиолет	27
241	подавление	27
242	апоптоз	27
243	предрасположенность	27
244	нематода	27
245	латы	27
246	древность	27
247	панцирь	27
248	выживаемость	27
249	графика	27
250	приближение	26
251	подвид	26
252	регенерация	26
253	загрязнение	26
254	контейнер	26
255	радиация	26
256	эритроцит	26
257	инфаркт	26
258	угощение	26
259	биотехнология	26
260	свечение	26
261	коммуникация	25
262	палеонтология	25
263	моча	25
264	сустав	25
265	куколка	25
266	зимовка	25
267	планктон	25
268	поедание	25
269	отложение	24
270	родство	24
271	экология	24
272	длительность	24
273	миллиметр	24
274	отклонение	24
275	модификация	24
276	гипоталамус	24
277	сми	24
278	беременность	24
279	переносчик	23
280	туберкулез	23
281	фибробласт	23
282	сборка	23
283	фауна	23
284	одомашнивание	23
285	раковина	23
286	стимуляция	23
287	особа	23
288	наблюдатель	23
289	совпадение	23
290	биофизик	23
291	гибрид	22
292	мрнк	22
293	взаимоотношение	22
294	геолог	22
295	грибок	22
296	бодрствование	22
297	грунт	22
298	тимин	22
299	ископаемое	22
300	альфа	22
301	брюшко	22
302	феромон	22
303	интеллект	22
304	клонирование	22
305	углерод	22
306	браконьер	22
307	кальций	22
308	кровоток	21
309	аксон	21
310	наследование	21
311	рекорд	21
312	ворона	21
313	макрофаг	21
314	бактериофаг	21
315	изоляция	21
316	химиотерапия	21
317	взаимосвязь	21
318	подсчет	21
319	антиген	21
320	лимфоцит	21
321	ингибитор	21
322	профилактика	21
323	деменция	21
324	селекция	21
325	пик	20
326	древесина	20
327	биохимик	20
328	слайд	20
329	отпечаток	20
330	субстрат	20
331	редкость	20
332	биоинформатика	20
333	подстилка	20
334	облучение	20
335	пробел	20
336	углевод	20
337	витамин	20
338	освещение	20
339	микробиота	20
340	мушка	20
341	связывание	20
342	меланома	20
343	клоп	20
344	капсула	20
345	интервал	19
346	водород	19
347	кормление	19
348	окситоцин	19
349	наездник	19
350	пищеварение	19
351	прочтение	19
352	нахождение	19
353	систематик	19
354	пестицид	19
355	гоминид	19
356	этолог	19
357	микрофлора	19
358	калий	19
359	аннотация	19
360	избыток	19
361	томат	18
362	альтернатива	18
363	головастик	18
364	расшифровка	18
365	волосок	18
366	голодание	18
367	муравейник	18
368	латынь	18
369	синапс	18
370	мутант	18
371	вертикаль	18
372	натуралист	18
373	гемоглобин	18
374	мелководье	18
375	органелла	18
376	помет	18
377	перенос	18
378	наследственность	18
379	метка	18
380	скат	18
381	случайность	18
382	мозги	18
383	кустарник	18
384	извлечение	18
385	электрон	18
386	щупальце	18
387	репарация	18
388	атлас	18
389	заболеваемость	18
390	эпилепсия	18
391	симбиоз	18
392	распад	18
393	липид	18
394	геномик	17
395	осложнение	17
396	хоботок	17
397	жаба	17
398	денисовец	17
399	нейрофизиолог	17
400	микробиом	17
401	носорог	17
402	улей	17
403	паутина	17
404	самоубийство	17
405	иерархия	17
406	марс	17
407	полость	17
408	пандемия	17
409	поселение	17
410	кладка	17
411	прохождение	17
412	прион	17
413	нектар	17
414	вариация	17
415	паралич	17
416	фертильность	17
417	жираф	17
418	протеин	17
419	жабра	17
420	эпигенетика	17
421	запуск	17
422	лемур	17
423	антилопа	16
424	карантин	16
425	осьминог	16
426	квадрат	16
427	чип	16
428	оптимизм	16
429	вылупление	16
430	код	16
431	предсказание	16
432	блоха	16
433	теломер	16
434	плазмодий	16
435	амплитуда	16
436	ветеринар	16
437	австралопитек	16
438	невозможность	16
439	воспроизводство	16
440	имплантат	16
441	симбионт	16
442	рекомбинация	16
443	гель	16
444	тираннозавр	16
445	фокус	16
446	кличка	16
447	яичник	16
448	селекционер	16
449	х	16
450	метилирование	16
451	клон	16
452	ухудшение	16
453	влажность	16
454	шкала	16
455	биохимия	16
456	нейроновость	16
457	фантастика	15
458	смартфон	15
459	экватор	15
460	позвонок	15
461	фоторецептор	15
462	фекалия	15
463	эстроген	15
464	геккон	15
465	шмель	15
466	горизонталь	15
467	дефект	15
468	усик	15
469	плодовитость	15
470	трансляция	15
471	стрекоза	15
472	приматолог	15
473	многоножка	15
474	излучение	15
475	вырост	15
476	классификация	15
477	мониторинг	15
478	разрез	15
479	ультразвук	15
480	сера	15
481	вектор	15
482	зебра	15
483	чужак	15
484	расхождение	15
485	рачок	15
486	местоположение	15
487	кортизол	15
488	зверек	15
489	эпигенетик	15
490	питомец	15
491	эль	15
492	вычисление	15
493	локус	15
494	гипоксия	15
495	коллаген	15
496	прокариот	15
497	каскад	15
498	альцгеймер	15
499	кривой	15
500	полип	15
501	воробей	15
502	тропики	15
503	термитник	14
504	катализатор	14
505	промотор	14
506	анатомия	14
507	злак	14
508	значимость	14
509	заблуждение	14
510	засуха	14
511	пропорция	14
512	задержка	14
513	медикамент	14
514	земледелие	14
515	маскировка	14
516	прошедшее	14
517	первооткрыватель	14
518	приспособленность	14
519	биоразнообразие	14
520	аллель	14
521	созревание	14
522	отходы	14
523	шип	14
524	леопард	14
525	пневмония	14
526	каркас	14
527	рвота	14
528	биоинженер	14
529	богомол	14
530	колибри	14
531	минерал	14
532	идентификация	14
533	плейстоцен	14
534	кормушка	14
535	таракан	14
536	заголовок	14
537	вмешательство	14
538	эхолокация	14
539	емкость	14
540	абориген	14
541	полиморфизм	14
542	спираль	14
543	биомасса	14
544	аллигатор	14
545	метастаз	14
546	нейронаука	14
547	саламандра	14
548	рассылка	14
549	плантация	14
550	ворон	14
551	шемякин	14
552	нейробиология	14
553	лосось	14
554	устранение	14
555	хранилище	14
556	резистентность	14
557	фосфор	13
558	микрочип	13
559	мартышка	13
560	оса	13
561	расселение	13
562	трубочка	13
563	креветка	13
564	кузнечик	13
565	кооперация	13
566	окисление	13
567	эндемик	13
568	говядина	13
569	выброс	13
570	косатка	13
571	вознаграждение	13
572	мозжечок	13
573	встраивание	13
574	слизь	13
575	опыление	13
576	восприимчивость	13
577	скорлупа	13
578	лось	13
579	пингвин	13
580	плацента	13
581	кластер	13
582	деградация	13
583	гортань	13
584	раздражитель	13
585	норка	13
586	урожайность	13
587	осадки	13
588	сероводород	13
589	прочность	13
590	флуоресценция	13
591	колонизация	13
592	нерест	13
593	корм	13
594	сверчок	13
595	фаг	13
596	бесплодие	13
597	математик	13
598	плазма	13
599	лакомство	13
600	потепление	13
601	толща	13
602	бляшка	13
603	погружение	13
604	диарея	13
605	долголетие	13
606	эко	13
607	флора	13
608	язва	13
609	сегмент	13
610	морфология	12
611	сапиенс	12
612	промежуток	12
613	просветитель	12
614	блокирование	12
615	прототип	12
616	цианобактерия	12
617	экстракт	12
618	оперение	12
619	спид	12
620	упоминание	12
621	умолчание	12
622	корь	12
623	подвижность	12
624	осязание	12
625	гемолимфа	12
626	панда	12
627	очистка	12
628	опылитель	12
629	колбочка	12
630	вторжение	12
631	вирусолог	12
632	активатор	12
633	тяга	12
634	пенициллин	12
635	мальков	12
636	заморозок	12
637	цистеин	12
638	волокно	12
639	чешуйка	12
640	инкубатор	12
641	сервис	12
642	синица	12
643	чешуя	12
644	австралиец	12
645	интерферон	12
646	оригинал	12
647	мотивация	12
648	меланин	12
649	тестостерон	12
650	коннект	12
651	наночастица	12
652	миндалина	12
653	озноб	12
654	отторжение	12
655	физиолог	12
656	воспроизведение	12
657	полушарие	12
658	позвоночник	12
659	мышонок	12
660	сбой	12
661	отросток	12
662	интерфейс	12
663	гусь	12
664	изотоп	12
665	метан	12
666	интерпретация	12
667	зомби	12
668	незнакомец	12
669	томография	12
670	этанол	12
671	каракатица	12
672	инновация	12
673	гаплогруппа	11
674	стебель	11
675	арахис	11
676	дендрит	11
677	сахароза	11
678	гуппи	11
679	кэшбэк	11
680	чучело	11
681	тематика	11
682	мох	11
683	микробиология	11
684	невролог	11
685	коктейль	11
686	органоид	11
687	кофеин	11
688	куб	11
689	осторожность	11
690	еж	11
691	протон	11
692	патент	11
693	лактоза	11
694	вскрытие	11
695	мономер	11
696	ретровирус	11
697	ихтиозавр	11
698	микроцефалия	11
699	таламус	11
700	ускорение	11
701	остеопороз	11
702	ламарк	11
703	аномалия	11
704	партеногенез	11
705	вегетарианец	11
706	сдвиг	11
707	парадокс	11
708	р	11
709	инстинкт	11
710	вокализация	11
711	смола	11
712	формация	11
713	достоверность	11
714	пастбище	11
715	выносливость	11
716	транскрипт	11
717	лизосома	11
718	ингибирование	11
719	каннибализм	11
720	изобретатель	11
721	засада	11
722	узнавание	11
723	токсичность	11
724	овуляция	11
725	кенгуру	11
726	страус	11
727	бессонница	11
728	предотвращение	11
729	паттерный	11
730	переселение	11
731	сальмонелла	11
732	кинг	11
733	антенна	11
734	нелегкая	11
735	весиля	11
736	эпидемиолог	11
737	какаду	11
738	удвоение	11
739	холера	11
740	биолюминесценция	11
741	женя	11
742	хлорофилл	11
743	вибрация	11
744	пластик	11
745	фармакология	11
746	раса	11
747	иммунолог	11
748	изменчивость	11
749	обезвоживание	11
750	кристалл	11
751	электроника	11
752	динамик	11
753	калория	10
754	клубок	10
755	крючок	10
756	траектория	10
757	доступность	10
758	падаль	10
759	веточка	10
760	пуэрто	10
761	трещина	10
762	насос	10
763	крахмал	10
764	стафилококк	10
765	атеросклероз	10
766	перегородка	10
767	расщепление	10
768	артерия	10
769	клешня	10
770	диффузия	10
771	инсектицид	10
772	амеба	10
773	мтднк	10
774	монография	10
775	метафора	10
776	гистон	10
777	крестик	10
778	хомячок	10
779	лишайник	10
780	сыпь	10
781	химера	10
782	риф	10
783	ледник	10
784	ухаживание	10
785	выводка	10
786	навигация	10
787	хлоропласт	10
788	саванна	10
789	цитокина	10
790	имплантация	10
791	составление	10
792	кровоснабжение	10
793	окрас	10
794	домен	10
795	метастазирование	10
796	павиан	10
797	чикунгунья	10
798	инактивация	10
799	глина	10
800	жгутик	10
801	выведение	10
802	варан	10
803	плесень	10
804	визуализация	10
805	этология	10
806	солка	10
807	участница	10
808	лейкоцит	10
809	омоложение	10
810	формулировка	10
811	онкология	10
812	социализация	10
813	фруктоза	10
814	метаболит	10
815	нейрогенез	10
816	динго	10
817	миллисекунда	10
818	присосок	10
819	подобие	10
820	селезенка	10
821	капилляр	10
822	кат	10
823	урацил	10
824	обозначение	10
825	параллель	10
826	эпидермис	10
827	люминесценция	10
828	хрусталик	10
829	протез	10
830	вампир	10
831	менопауза	10
832	настройка	10
833	ножницы	10
834	обломок	10
835	зачатие	10
836	сент	10
837	косточка	10
838	дифференцировка	9
839	бегемот	9
840	осознание	9
841	лейден	9
842	паразитизм	9
843	монаш	9
844	гепатит	9
845	походка	9
846	пресс	9
847	птичка	9
848	транспортировка	9
849	трансформация	9
850	судорога	9
851	зоопланктон	9
852	мигрень	9
853	охлаждение	9
854	кассета	9
855	тля	9
856	доцент	9
857	динофлагеллят	9
858	пластичность	9
859	гамбургер	9
860	мельбурн	9
861	антидепрессант	9
862	уля	9
863	сулавеси	9
864	гигиена	9
865	фотон	9
866	цинк	9
867	листва	9
868	хрящ	9
869	транспозон	9
870	плазмид	9
871	алкалоид	9
872	тюлень	9
873	утконос	9
874	гамма	9
875	специфичность	9
876	ландшафт	9
877	гаплотип	9
878	полезность	9
879	роговица	9
880	специфическа	9
881	экзоскелет	9
882	электроэнцефалограмма	9
883	носоглотка	9
884	гнуть	9
885	регулятор	9
886	укол	9
887	реинтродукция	9
888	заряд	9
889	видообразование	9
890	социолог	9
891	переключение	9
892	переваривание	9
893	гипертония	9
894	трахея	9
895	активизация	9
896	доксициклин	9
897	пришелец	9
898	отлов	9
899	подотряд	9
900	погребение	9
901	утолщение	9
902	диаграмма	9
903	экскременты	9
904	астма	9
905	хоббит	9
906	питомник	9
907	трилобит	9
908	оспа	9
909	криминалистика	9
910	поглощение	9
911	тимус	9
912	угорь	9
913	слизень	9
914	надкрылья	9
915	лепесток	9
916	пирамида	9
917	ихтиолог	9
918	синхронизация	9
919	индивидуум	9
920	кокон	9
921	краб	9
922	хаос	9
923	дрожжев	9
924	углубление	9
925	геномный	9
926	икринка	9
927	резуховидка	9
928	соя	9
929	подсемейство	9
930	функциональность	9
931	ява	9
932	отметка	9
933	наложение	9
934	локализация	9
935	зрачок	9
936	иммунотерапия	9
937	целлюлоза	9
938	жизнеспособность	9
939	чернила	9
940	люцифераз	9
941	терморегуляция	9
942	промысел	9
943	проводимость	9
944	предпосылка	9
945	детектор	9
946	спейсер	9
947	ласка	9
948	наушник	9
949	воскрешение	9
950	морфин	9
951	антиоксидант	8
952	прямохождение	8
953	червячок	8
954	арабидопсис	8
955	формалин	8
956	тремор	8
957	узи	8
958	конгресс	8
959	балтимор	8
960	эволюционист	8
961	мораторий	8
962	бельмонт	8
963	медсестра	8
964	риверсайд	8
965	биосфера	8
966	александрович	8
967	лейкоз	8
968	прощение	8
969	нит	8
970	нейраминидаза	8
971	ос	8
972	рисование	8
973	темперамент	8
974	метеорит	8
975	светова	8
976	сом	8
977	покров	8
978	медь	8
979	удобрение	8
980	линза	8
981	кирпичик	8
982	гамк	8
983	полимераз	8
984	хамелеон	8
985	червяк	8
986	постдок	8
987	теломераз	8
988	дракула	8
989	культивирование	8
990	астроцит	8
991	гепард	8
992	землетрясение	8
993	ной	8
994	лейпциг	8
995	координация	8
996	родственница	8
997	ноутбук	8
998	сотрудница	8
999	починка	8
1000	цеце	8
1001	усложнение	8
1002	местообитание	8
1003	напряженность	8
1004	люся	8
1005	разрезание	8
1006	ковчег	8
1007	кашалот	8
1008	биомаркер	8
1009	считывание	8
1010	перелет	8
1011	гиперактивность	8
1012	исток	8
1013	аватар	8
1014	африканец	8
1015	матрикс	8
1016	радиопередатчик	8
1017	антропология	8
1018	гондвана	8
1019	перегрев	8
1020	гемофилия	8
1021	эдинбург	8
1022	триптофан	8
1023	зоология	8
1024	генотипирование	8
1025	кокаин	8
1026	клостридия	8
1027	вьюрок	8
1028	партнерша	8
1029	продление	8
1030	котенок	8
1031	фильтр	8
1032	реципиент	8
1033	предковый	8
1034	доминирование	8
1035	мутагенез	8
1036	амазония	8
1037	адреналин	8
1038	кейп	8
1039	бешенство	8
1040	посев	8
1041	тыс	8
1042	ритуал	8
1043	орхидея	8
1044	планирование	8
1045	прикрепление	8
1046	обманщик	8
1047	местонахождение	8
1048	дупло	8
1049	резервуар	8
1050	тибетец	8
1051	аппетит	8
1052	деликатес	8
1053	ящер	8
1054	украшение	8
1055	химикат	8
1056	хомяк	8
1057	анемия	8
1058	мокрица	8
1059	выздоровление	8
1060	протяженность	8
1061	кашель	8
1062	тычинка	8
1063	младенчество	8
1064	клык	8
1065	стимулятор	8
1066	рапамицин	8
1067	лиса	8
1068	усвоение	8
1069	нарост	8
1070	холка	8
1071	йогурт	7
1072	нитка	7
1073	контраст	7
1074	нагревание	7
1075	ориентир	7
1076	полиэтилен	7
1077	рюкзак	7
1078	ягуар	7
1079	наркоз	7
1080	нейрохирург	7
1081	земледелец	7
1082	псориаз	7
1083	миллилитр	7
1084	хаотическа	7
1085	стенограмма	7
1086	инфицирование	7
1087	котлета	7
1088	энцефалограмма	7
1089	родоначальник	7
1090	вайоминг	7
1091	рим	7
1092	интеграция	7
1093	радиус	7
1094	плач	7
1095	кошмар	7
1096	киви	7
1097	выдох	7
1098	бессмертие	7
1099	палеоантрополог	7
1100	эскимос	7
1101	гиббон	7
1102	груминг	7
1103	хинин	7
1104	плазмида	7
1105	формат	7
1106	мускул	7
1107	мякоть	7
1108	недуг	7
1109	рыжий	7
1110	артрит	7
1111	титан	7
1112	кератин	7
1113	горчица	7
1114	талия	7
1115	долгожитель	7
1116	биопсия	7
1117	плотина	7
1118	вольбахий	7
1119	преодоление	7
1120	оаэ	7
1121	фагоцитоз	7
1122	жесткость	7
1123	скрининг	7
1124	лиана	7
1125	зачаток	7
1126	пердие	7
1127	физраствор	7
1128	просвет	7
1129	этикетка	7
1130	расцвет	7
1131	мешочек	7
1132	привязанность	7
1133	свинец	7
1134	агрегат	7
1135	таксон	7
1136	франкфурт	7
1137	колюшка	7
1138	холестерин	7
1139	слепок	7
1140	вошь	7
1141	нейтрализация	7
1142	гербарий	7
1143	нейротоксин	7
1144	брюхо	7
1145	фундамент	7
1146	галлюцинация	7
1147	закрепление	7
1148	животный	7
1149	агрессивность	7
1150	искажение	7
1151	приют	7
1152	меланосома	7
1153	программист	7
1154	целостность	7
1155	артемизинина	7
1156	соплеменник	7
1157	вулкан	7
1158	кислотность	7
1159	медитация	7
1160	глагол	7
1161	хобот	7
1162	карьер	7
1163	киборг	7
1164	гениталии	7
1165	папоротник	7
1166	индекс	7
1167	кукушка	7
1168	каналородопсин	7
1169	животноводство	7
1170	диалект	7
1171	индикатор	7
1172	насыщение	7
1173	фиксация	7
1174	нанометр	7
1175	альтруизм	7
1176	галапагос	7
1177	древо	7
1178	вольер	7
1179	дафния	7
1180	палочник	7
1181	посредник	7
1182	полюс	7
1183	захоронение	7
1184	горшок	7
1185	аммиак	7
1186	зауропод	7
1187	чубакка	7
1188	метформин	7
1189	коготь	7
1190	примесь	7
1191	дозировка	7
1192	монтан	7
1193	наклон	7
1194	греча	7
1195	пущино	7
1196	рывок	7
1197	шрам	7
1198	цилиндр	7
1199	переедание	7
1200	кулик	7
1201	минога	7
1202	таль	7
1203	секвенатор	7
1204	пальма	7
1205	ячмень	7
1206	росток	7
1207	поилка	7
1208	династия	7
1209	оппонент	7
1210	мыло	7
1211	олигодендроцит	7
1212	сердцебиение	7
1213	стык	7
1214	какао	7
1215	дифференциация	7
1216	пигментация	7
1217	кормежка	7
1218	периферия	7
1219	перепрограммирование	7
1220	огурец	7
1221	электростимуляция	7
1222	навоз	7
1223	шаблон	7
1224	зонд	7
1225	рукокрылое	7
1226	маори	7
1227	бесконечность	7
1228	космонавт	7
1229	генофонд	7
1230	клубень	7
1231	углеводород	7
1232	отпрыск	7
1233	эмпатия	6
1234	анды	6
1235	владивосток	6
1236	ятсено	6
1237	саранча	6
1238	замедление	6
1239	тетрациклин	6
1240	конформация	6
1241	серебро	6
1242	индустрия	6
1243	врангель	6
1244	вольера	6
1245	презентация	6
1246	энтомология	6
1247	разморозок	6
1248	патогенез	6
1249	протезирование	6
1250	дырочка	6
1251	эмаль	6
1252	микроэлемент	6
1253	теплица	6
1254	шприц	6
1255	астероид	6
1256	слияние	6
1257	формальдегид	6
1258	научение	6
1259	резистор	6
1260	йод	6
1261	экономист	6
1262	схватка	6
1263	гемагглютинин	6
1264	гарем	6
1265	лори	6
1266	таз	6
1267	начинка	6
1268	островок	6
1269	казнадзь	6
1270	репертуар	6
1271	прогрессирование	6
1272	радикал	6
1273	криль	6
1274	метионин	6
1275	делеция	6
1276	кроманьонец	6
1277	хищничество	6
1278	плот	6
1279	гонолулу	6
1280	зуд	6
1281	омар	6
1282	интерлейкина	6
1283	глутамат	6
1284	ячейка	6
1285	реабилитация	6
1286	питекантроп	6
1287	натрий	6
1288	орангутанг	6
1289	царица	6
1290	птерозавр	6
1291	экзосома	6
1292	микромир	6
1293	передатчик	6
1294	алфавит	6
1295	смещение	6
1296	отлив	6
1297	эстрадиол	6
1298	свинина	6
1299	рецидив	6
1300	массив	6
1301	игуана	6
1302	перепонка	6
1303	сохранность	6
1304	общность	6
1305	линька	6
1306	помеха	6
1307	эмбриология	6
1308	привидение	6
1309	мухоловка	6
1310	джорджия	6
1311	биотопливо	6
1312	энхансер	6
1313	шишка	6
1314	испанка	6
1315	литий	6
1316	вылов	6
1317	парадигма	6
1318	воронов	6
1319	гликолиз	6
1320	теленок	6
1321	звучание	6
1322	индивидуальность	6
1323	аденозин	6
1324	живорождение	6
1325	суспензия	6
1326	устрица	6
1327	зараженность	6
1328	роттердам	6
1329	гербицид	6
1330	оледенение	6
1331	мона	6
1332	гипотетическа	6
1333	магний	6
1334	биокомпьютер	6
1335	инвалидность	6
1336	добавка	6
1337	треск	6
1338	саженец	6
1339	юкон	6
1340	радиотерапия	6
1341	выступ	6
1342	шпинат	6
1343	соты	6
1344	хождение	6
1345	пульс	6
1346	батат	6
1347	эхо	6
1348	паттерн	6
1349	сомали	6
1350	ванкувер	6
1351	эпителий	6
1352	царапина	6
1353	гранула	6
1354	полемика	6
1355	собирательство	6
1356	заросль	6
1357	резус	6
1358	тромб	6
1359	глий	6
1360	идентичность	6
1361	страховка	6
1362	рубец	6
1363	подушечка	6
1364	репеллент	6
1365	текстура	6
1366	выходец	6
1367	ловля	6
1368	ноздря	6
1369	столбик	6
1370	марганец	6
1371	дельта	6
1372	спад	6
1373	аорта	6
1374	иммунология	6
1375	гравюра	6
1376	тунец	6
1377	полиомиелит	6
1378	моно	6
1379	мертвец	6
1380	оптимизация	6
1381	аргинин	6
1382	салат	6
1383	спекуляция	6
1384	ямка	6
1385	горох	6
1386	амазонка	6
1387	эма	6
1388	адипоцит	6
1389	сочи	6
1390	работоспособность	6
1391	чайка	6
1392	индейка	6
1393	эйфория	6
1394	листик	6
1395	пчеловод	6
1396	биомедицина	6
1397	ясень	6
1398	пестик	6
1399	высушивание	6
1400	борозда	6
1401	эректус	6
1402	ц	6
1403	ориентирование	6
1404	шелк	6
1405	пробиотик	6
1406	гомология	6
1407	монитор	6
1408	скорпион	6
1409	правша	6
1410	полинезия	6
1411	миоглобин	6
1412	рибоза	6
1413	гриф	6
1414	известняк	6
1415	питие	6
1416	тритон	6
1417	проказа	6
1418	пролиферация	6
1419	реанимация	6
1420	мех	6
1421	хроматин	6
1422	буревестник	6
1423	двф	6
1424	дезоксирибоза	6
1425	гмо	6
1426	скептицизм	6
1427	мезозой	6
1428	ненадобность	6
1429	пипетка	6
1430	лейкемия	6
1431	нуклеаза	6
1432	лингвист	6
1433	дуб	6
1434	связка	6
1435	проницаемость	6
1436	клавиатура	6
1437	красноярск	6
1438	тета	6
1439	лопатка	6
1440	пуповина	6
1441	гинкго	6
1442	крылышко	6
1443	нейроинтерфейс	6
1444	монреаль	6
1445	хитин	6
1446	флавоноид	6
1447	лекторий	6
1448	уточнение	6
1449	морфогенез	6
1450	лисица	6
1451	северцов	6
1452	агрегация	6
1453	кремний	6
1454	питон	6
1455	деформация	6
1456	рыболов	6
1457	гарпун	6
1458	истечение	6
1459	геропротектор	6
1460	пила	6
1461	биоэтика	6
1462	бобер	6
1463	вирулентность	6
1464	землекоп	6
1465	тромбоцит	6
1466	мкс	6
1467	эпиген	6
1468	нейроглия	6
1469	старина	6
1470	наследуемость	6
1471	простуда	6
1472	стрептококк	6
1473	пластида	6
1474	хламидомонада	6
1475	выдра	6
1476	семенник	6
1477	плюс	6
1478	капуцин	6
1479	цветение	6
1480	модуль	6
1481	кайнозой	6
1482	кровотечение	6
1483	проводник	6
1484	боулдер	6
1485	прообраз	6
1486	агар	6
1487	субстанция	6
1488	словосочетание	5
1489	доведение	5
1490	индокитай	5
1491	диагональ	5
1492	неврология	5
1493	домино	5
1494	удержание	5
1495	сахалин	5
1496	закавказье	5
1497	неотения	5
1498	камуфляж	5
1499	ева	5
1500	неравенство	5
1501	лженаука	5
1502	аспирантка	5
1503	проекция	5
1504	тыква	5
1505	треонин	5
1506	саркопение	5
1507	уф	5
1508	ягненок	5
1509	клапан	5
1510	репродукция	5
1511	ишемия	5
1512	смешивание	5
1513	бегов	5
1514	печаль	5
1515	цельсий	5
1516	фибрилла	5
1517	погрешность	5
1518	чудовище	5
1519	родич	5
1520	неприятель	5
1521	толерантность	5
1522	зигота	5
1523	аспарагин	5
1524	ловчий	5
1525	кровоизлияние	5
1526	извилина	5
1527	песец	5
1528	яйцеклад	5
1529	промах	5
1530	молодь	5
1531	лис	5
1532	клубника	5
1533	шляпка	5
1534	повадка	5
1535	соловей	5
1536	уэсос	5
1537	искушение	5
1538	энзим	5
1539	воспроизводимость	5
1540	жиров	5
