	Term	Freq
483	монетка	2
484	сканер	2
485	лунолет	2
486	пасадный	2
487	особь	2
488	ноутбук	2
489	хит	2
490	модальность	2
491	печаль	2
492	сверхпроводник	2
493	антиматерия	2
494	термоизоляция	2
495	интерпретация	2
496	нашивка	2
497	ультразвук	2
498	элизиум	2
499	мечтатель	2
500	перепад	2
501	гитарист	2
502	повозка	2
503	вест	2
504	чудовище	2
505	оао	2
506	трек	2
507	круча	2
508	киностудия	2
509	кубит	2
510	пророчество	2
511	генератор	2
512	высадка	2
513	нано	2
514	взлет	2
515	ввод	2
516	заблуждение	2
517	вовлеченность	2
518	металлургия	2
519	желудь	2
520	горох	2
521	сера	2
522	терапия	2
523	погружение	2
524	столяр	2
525	логистика	2
526	з	2
527	существительное	2
528	однозначность	2
529	экономист	2
530	надстройка	2
531	азбука	2
532	засуха	2
533	сладость	2
534	этичность	2
535	литье	2
536	диапазон	2
537	оппонент	2
538	чип	2
539	работоспособность	2
540	одиссея	2
541	солярис	2
542	цукерберг	2
543	приближение	2
544	напряженность	2
545	деформация	2
546	негодность	2
547	проектор	2
548	иллюминатор	2
549	сага	2
550	ритэг	2
551	косметика	2
552	гарпун	2
553	кровоизлияние	2
554	потомство	2
555	интегратор	2
556	неопределенность	2
557	предшественник	2
558	астрофизик	2
559	нелюбовь	2
560	фентези	2
561	суперинтеллект	2
562	транспортировка	2
563	ливингстон	2
564	заголовок	2
565	люся	2
566	тольятти	2
567	фильтр	2
568	клонирование	2
569	глюкоза	2
570	реактор	2
571	диета	2
572	технолог	2
573	цитозин	2
574	аккумулятор	2
575	бозон	2
576	эм	2
577	суперпартнер	2
578	ориентация	2
579	стык	2
580	транс	2
581	опережение	2
582	металлург	2
583	отходы	2
584	параллель	2
585	дисплей	2
586	техноэволюция	2
587	столп	2
588	извлечение	2
589	мегаконструкция	2
590	наночастица	2
591	палеонтолог	2
592	зонтик	2
593	тематика	2
594	деймон	2
595	предрасположенность	2
596	тесло	2
597	спуск	2
598	бессмертие	2
599	космонавтика	2
600	посредник	2
601	муравейник	2
602	экспериментатор	2
603	контейнер	2
604	фаренгейт	2
605	утеплитель	2
606	бит	2
607	чушь	2
608	углекислота	2
609	светова	2
610	мобильник	2
611	элона	2
612	наречие	2
613	координата	2
614	очевидность	2
615	техносфера	2
616	проксим	2
617	редис	2
618	спецификация	2
619	нф	2
620	сборка	2
621	треугольник	2
622	болид	2
623	код	2
624	скайуокер	2
625	заряд	2
626	милан	2
627	картография	2
628	пирс	2
629	огурец	2
630	навигация	2
631	мишень	2
632	кинолента	2
633	гелий	2
634	дарт	2
635	загашник	2
636	исток	2
637	образующая	2
638	активация	2
639	удобрение	2
640	туризм	2
641	изолятор	2
642	первопроходец	2
643	нейрофизиолог	2
644	предпосылка	2
645	водолаз	2
646	биохимия	2
647	пузырь	2
648	титр	2
649	барранко	2
650	пикап	2
651	хлоропласт	2
652	аудиоряд	2
653	печень	2
654	светофильтр	2
655	конденсат	2
656	посев	2
657	декорация	2
658	водоросль	2
659	энцелады	2
660	казино	2
661	каменщик	2
662	набросок	2
663	трилогия	2
664	ускоритель	2
665	магнит	2
666	полсекунды	2
667	бакалавр	2
668	ита	2
669	инсульт	2
670	пехота	2
671	пластичность	2
672	симбиоз	2
673	рельс	2
674	моторика	2
675	прототипирование	2
676	монитор	2
677	тендер	2
678	распад	2
679	трение	2
680	энергообеспечение	2
681	фундамент	2
682	капсула	2
683	химик	2
684	мат	2
685	часовня	2
686	проникновение	2
687	враждебность	2
688	энергозатраты	2
689	квт	2
690	реабилитация	2
691	дин	2
692	сегмент	2
693	герц	2
694	альфа	2
695	созвездие	2
696	полигон	2
697	вариация	2
698	пуск	2
699	усмотрение	2
700	империализм	2
701	окей	2
702	ввп	2
703	радиоизлучение	2
704	прилагательный	2
705	отпечаток	2
706	доходность	2
707	раздача	2
708	челюсть	2
709	леса	2
710	телекинез	2
711	пленник	2
712	гиперпространство	2
713	реинкарнация	2
714	местоположение	2
715	ножницы	2
716	ваза	2
717	субстрат	2
718	матка	2
719	форсайт	2
720	полемика	2
721	обшивка	2
722	доброволец	2
723	пво	2
724	радиосигнал	2
725	искажение	2
726	электротехника	2
727	анабиоз	2
728	лингвистика	2
729	икс	2
730	обсерватория	2
731	приземление	2
732	александров	2
733	гингва	2
734	автоматика	2
735	криопротектор	2
736	пиктограммка	2
737	бортинженер	2
738	терраформирование	2
739	пришелец	2
740	шахматист	2
741	компактность	2
742	валл	2
743	поперечник	2
744	уля	2
745	написание	2
746	клише	2
747	кубрик	2
748	ржать	2
749	примесь	2
750	сопло	2
751	тритон	2
752	долженствование	2
753	переселение	2
754	метка	2
755	инновация	2
756	сверхинтеллект	2
757	интервал	1
758	предустановка	1
759	бонсай	1
760	продюсер	1
761	аффлек	1
762	местонахождение	1
763	форекс	1
764	констатация	1
765	реквеста	1
766	уран	1
767	текучесть	1
768	экер	1
769	талия	1
770	взаимозависимость	1
771	курск	1
772	опиум	1
773	чп	1
774	альтернативистика	1
775	бусина	1
776	резуховидка	1
777	безобразие	1
778	прослушок	1
779	юра	1
780	крупица	1
781	денч	1
782	трансформер	1
783	ферропикрит	1
784	металитр	1
785	клубок	1
786	топал	1
787	хижина	1
788	нищета	1
789	изюминка	1
790	батагай	1
791	энергоресурс	1
792	абрикос	1
793	теплоизоляция	1
794	приспособление	1
795	донор	1
796	дьюк	1
797	побои	1
798	кооператив	1
799	расселина	1
800	охват	1
801	барышня	1
802	антиоксидант	1
803	перуно	1
804	паралич	1
805	шпиль	1
806	узелок	1
807	нажива	1
808	киберугроза	1
809	загранбанк	1
810	вундеркинд	1
811	светоблок	1
812	шарифулин	1
813	галиля	1
814	руины	1
815	лопата	1
816	обслуга	1
817	дряхление	1
818	фосфор	1
819	авантюра	1
820	нордмайер	1
821	лавина	1
822	яблоня	1
823	прямохождение	1
824	досягаемость	1
825	шифт	1
826	старка	1
827	топка	1
828	аранжировка	1
829	офтальмология	1
830	игнорирование	1
831	задел	1
832	электротехник	1
833	параллакс	1
834	вокализация	1
835	особняк	1
836	дагоба	1
837	подвох	1
838	видеонаблюдение	1
839	фонема	1
840	загар	1
841	санузел	1
842	завкафедра	1
843	зайлоно	1
844	ожерелие	1
845	рождаемость	1
846	радиология	1
847	окаменелость	1
848	вычислитель	1
849	вестерн	1
850	униформа	1
851	форпост	1
852	автронавт	1
853	магнер	1
854	залежь	1
855	бек	1
856	филология	1
857	селенит	1
858	гистон	1
859	ныряние	1
860	спецпривилегия	1
861	скат	1
862	пиктограмма	1
863	реанимация	1
864	субъективизм	1
865	преобразовывать	1
866	сталлоно	1
867	глобать	1
868	покойница	1
869	цысинь	1
870	приручение	1
871	банкротсв	1
872	гомогенность	1
873	кристоферотти	1
874	метеослужба	1
875	ублюдок	1
876	ведомый	1
877	теломераз	1
878	минерал	1
879	празднование	1
880	прописка	1
881	лебло	1
882	обочина	1
883	протока	1
884	мистика	1
885	перегрев	1
886	сверхцивилизация	1
887	азиат	1
888	нестабильный	1
889	биомасса	1
890	посудомойка	1
891	антилопа	1
892	спецмаш	1
893	стропа	1
894	квазимомент	1
895	крат	1
896	щелково	1
897	мел	1
898	прозрачность	1
899	экранирование	1
900	покер	1
901	изобретательность	1
902	уолф	1
903	даллас	1
904	нуклеомер	1
905	кариес	1
906	экостроительство	1
907	стебель	1
908	склеивание	1
909	аугсбург	1
910	незнание	1
911	пропитка	1
912	утилизация	1
913	миэта	1
914	саунд	1
915	путеводитель	1
916	блондин	1
917	улей	1
918	остадо	1
919	геном	1
920	болванка	1
921	металлист	1
922	постобраток	1
923	обтюратор	1
924	хоровод	1
925	арабидопсис	1
926	фрика	1
927	прах	1
928	акселератор	1
929	утолщение	1
930	ступня	1
931	автотест	1
932	предводительство	1
933	скотти	1
934	тма	1
935	цинк	1
936	орфография	1
937	скрэббл	1
938	сынок	1
939	идентификация	1
940	таксопарк	1
941	ваниль	1
942	дентин	1
943	переоснащение	1
944	боеприпасы	1
945	минуточка	1
946	бабушкофон	1
947	автономность	1
948	тороид	1
949	кербер	1
950	нацизм	1
951	импринтинг	1
952	стереоконтраст	1
953	мэгга	1
954	филантропия	1
955	взросление	1
956	гуанин	1
957	пицца	1
958	шторка	1
959	боэма	1
960	сверхжанр	1
961	плоскогорье	1
962	порноактриса	1
963	дельфи	1
964	трубач	1
965	отжиг	1
966	вебизод	1
967	эрид	1
968	костюмер	1
969	баррат	1
970	удержание	1
971	коламбий	1
972	гровер	1
973	мрт	1
974	дупло	1
975	наноматериал	1
976	инвестирование	1
977	хархордин	1
978	чикин	1
979	замещение	1
980	миллисекунда	1
981	вычитание	1
982	холдинг	1
983	перезапуск	1
984	киноэкран	1
985	эпичность	1
986	платиноид	1
987	оборотень	1
988	резервуар	1
989	компрессия	1
990	агония	1
991	машиностроение	1
992	листва	1
993	статейка	1
994	маргинал	1
995	эпигенетик	1
996	шашка	1
997	гмо	1
998	грайсвальд	1
999	прораб	1
1000	даль	1
1001	тиран	1
1002	тюльпан	1
1003	оснастка	1
1004	пончик	1
1005	ступица	1
1006	бульбазавр	1
1007	доказанный	1
1008	телеметрия	1
1009	замораживание	1
1010	социалка	1
1011	гистограмма	1
1012	микроблог	1
1013	прожорливость	1
1014	минец	1
1015	земляк	1
1016	эмпайр	1
1017	развязка	1
1018	кинематография	1
1019	мрнк	1
1020	цифир	1
1021	нуклеоплазма	1
1022	бакалавриат	1
1023	литератор	1
1024	радиобиолог	1
1025	промокод	1
1026	рамез	1
1027	конкорд	1
1028	смещение	1
1029	гипнопедия	1
1030	правка	1
1031	бутылочка	1
1032	компетентность	1
1033	разогрев	1
1034	бэкап	1
1035	караоке	1
1036	сверхразум	1
1037	липосакция	1
1038	сигма	1
1039	бигелоу	1
1040	замедление	1
1041	сеня	1
1042	пифия	1
1043	свитер	1
1044	сегрегация	1
1045	станок	1
1046	перхлорат	1
1047	проращивание	1
1048	миллионер	1
1049	лофтус	1
1050	ванесс	1
1051	дегенерат	1
1052	кулинар	1
1053	фитон	1
1054	перефразирование	1
1055	впрыск	1
1056	палеоклиматолог	1
1057	синергетика	1
1058	камаз	1
1059	иголка	1
1060	гаряев	1
1061	обюрокрачивание	1
1062	паркс	1
1063	дефект	1
1064	дикость	1
1065	ракетостроение	1
1066	краудфандинг	1
1067	крестик	1
1068	джантин	1
1069	треугольничка	1
1070	ловля	1
1071	поисковик	1
1072	супервулкан	1
1073	экосистема	1
1074	емейл	1
1075	гярнп	1
1076	нарды	1
1077	печник	1
1078	хемотаксис	1
1079	тучность	1
1080	скафандарми	1
1081	холдеман	1
1082	коррозия	1
1083	отрок	1
1084	оффшор	1
1085	кландер	1
1086	гигель	1
1087	юран	1
1088	конформация	1
1089	затвор	1
1090	техасец	1
1091	умывание	1
1092	трэкшн	1
1093	распущенность	1
1094	сюд	1
1095	бодипозитивист	1
1096	кнс	1
1097	барлетта	1
1098	никта	1
1099	насмешка	1
1100	витрификация	1
1101	экостроитель	1
1102	милитаризм	1
1103	кибер	1
1104	участь	1
1105	бакстер	1
1106	микроэлектроника	1
1107	эксплорер	1
1108	пра	1
1109	тахион	1
1110	инвест	1
1111	самооценка	1
1112	многосверкатель	1
1113	наноструктурирование	1
1114	камуфляж	1
1115	возвышение	1
1116	тармашев	1
1117	майна	1
1118	нанодиапазон	1
1119	кислотность	1
1120	неразвитость	1
1121	галинстан	1
1122	пластификатор	1
1123	анестезия	1
1124	бармин	1
1125	мекка	1
1126	спокойныйамериканец	1
1127	сангвиник	1
1128	соната	1
1129	осложнение	1
1130	транспозон	1
1131	ультра	1
1132	прожига	1
1133	ориентир	1
1134	игнатиевич	1
1135	дешевизна	1
1136	вампир	1
1137	куарон	1
1138	террикон	1
1139	слабак	1
1140	расщелина	1
1141	скрипочка	1
1142	раница	1
1143	макинтайра	1
1144	морщина	1
1145	привилегия	1
1146	киборгизация	1
1147	микростимуляция	1
1148	цыпленок	1
1149	беглец	1
1150	телеэкран	1
1151	адепт	1
1152	подводник	1
1153	автобан	1
1154	миэм	1
1155	кибатлоно	1
1156	раскопка	1
1157	ямбул	1
1158	галоша	1
1159	барра	1
1160	акифьев	1
1161	фотонаблюдение	1
1162	связанность	1
1163	главк	1
1164	выродок	1
1165	бронь	1
1166	дороговизна	1
1167	ассесмент	1
1168	приемлить	1
1169	антигравитация	1
1170	нонсенс	1
1171	лингвист	1
1172	тамбов	1
1173	лептина	1
1174	сервейор	1
1175	меганебоскреб	1
1176	отстаивание	1
1177	ремонттехобслуживание	1
1178	транспозиция	1
1179	негр	1
1180	эмбрион	1
1181	присказка	1
1182	луковица	1
1183	афин	1
1184	иероглиф	1
1185	мимикрия	1
1186	тиль	1
1187	пережиток	1
1188	пучок	1
1189	ущелие	1
1190	микроскоп	1
1191	теплоэлектростанция	1
1192	селиванов	1
1193	аппетит	1
1194	слагать	1
1195	песочек	1
1196	стимул	1
1197	илоно	1
1198	матушка	1
1199	сердитость	1
1200	гришанин	1
1201	трейдер	1
1202	пекари	1
1203	айфонгелие	1
1204	ремонтник	1
1205	телепатическа	1
1206	кассиопея	1
1207	нейтралитет	1
1208	х	1
1209	менеджмент	1
1210	эколог	1
1211	фанат	1
1212	неравенство	1
1213	полпути	1
1214	карлсруэ	1
1215	нарушитель	1
1216	отклонение	1
1217	вымещение	1
1218	лотти	1
1219	спбгпу	1
1220	аполлон	1
1221	чармандер	1
1222	кондиционер	1
1223	орешек	1
1224	сожжение	1
1225	гирд	1
1226	альманах	1
1227	обтекатель	1
1228	убер	1
1229	эскулап	1
1230	оаэ	1
1231	энтерпрайз	1
1232	кинг	1
1233	радиосвязь	1
1234	баррикада	1
1235	маттерхорн	1
1236	гиады	1
1237	парочка	1
1238	катаклизм	1
1239	рапорт	1
1240	противоположность	1
1241	транзакция	1
1242	антенна	1
1243	ватник	1
1244	нелегкий	1
1245	бесстужева	1
1246	пюре	1
1247	кузнец	1
1248	баптист	1
1249	мерф	1
1250	агрессор	1
1251	мистицизм	1
1252	экоматериал	1
1253	поливинилхлорид	1
1254	угольщик	1
1255	биоэволюция	1
1256	джакарта	1
1257	эфиродинамика	1
1258	разнонаправленность	1
1259	эзотерика	1
1260	лезвие	1
1261	коалиция	1
1262	бургер	1
1263	авто	1
1264	ноордунг	1
1265	аксессуар	1
1266	репетиторство	1
1267	неприличие	1
1268	королевство	1
1269	клушанец	1
1270	странник	1
1271	терра	1
1272	жк	1
1273	подлокотник	1
1274	теплоход	1
1275	энергоресурсы	1
1276	интенция	1
1277	многосерийность	1
1278	иридиум	1
1279	полиграф	1
1280	дорать	1
1281	зао	1
1282	сородич	1
1283	технолоджа	1
1284	полуслово	1
1285	налет	1
1286	обиталище	1
1287	чешуя	1
1288	капитализация	1
1289	монаш	1
1290	панацея	1
1291	облет	1
1292	сантименты	1
1293	постчеловечество	1
1294	добытчик	1
1295	гепатит	1
1296	стерлинг	1
1297	техзадание	1
1298	эда	1
1299	колыбель	1
1300	авиастроитель	1
1301	хабравчан	1
1302	интеграл	1
1303	перфторуглерод	1
1304	спецполиклиника	1
1305	шельф	1
1306	сохранность	1
1307	криоконсервация	1
1308	дикобраз	1
1309	флэшбек	1
1310	окружность	1
1311	рассказчик	1
1312	заглушка	1
1313	брусок	1
1314	блады	1
1315	автостопщик	1
1316	приписка	1
1317	поборы	1
1318	цитадель	1
1319	подмышка	1
1320	монослой	1
1321	воу	1
1322	ночник	1
1323	наладка	1
1324	ион	1
1325	похищение	1
1326	инцидент	1
1327	леска	1
1328	орестес	1
1329	этан	1
1330	диагноз	1
1331	кантри	1
1332	гурман	1
1333	гиктаймс	1
1334	китобой	1
1335	трутень	1
1336	сыщик	1
1337	механобр	1
1338	хиппи	1
1339	провиант	1
1340	шорин	1
1341	сибэнзима	1
1342	преддверие	1
1343	плантация	1
1344	прииск	1
1345	уверение	1
1346	доминион	1
1347	астроцыпленок	1
1348	козлы	1
1349	крипто	1
1350	разморозок	1
1351	ядрышко	1
1352	вибрисс	1
1353	вербовка	1
1354	амплитуда	1
1355	астрофизика	1
1356	сервер	1
1357	предвестник	1
1358	аудиовоздействие	1
1359	драматизм	1
1360	штамп	1
1361	дисклеймер	1
1362	настройщик	1
1363	подчинение	1
1364	аккаунт	1
1365	мумбай	1
1366	дырочка	1
1367	пародия	1
1368	антитеза	1
1369	итэф	1
1370	неоламаркист	1
1371	подписчик	1
1372	двоечник	1
1373	таль	1
1374	пря	1
1375	быстродействие	1
1376	навешивание	1
1377	ханжа	1
1378	рудник	1
1379	ипостась	1
1380	разрез	1
1381	ровена	1
1382	гравитон	1
1383	плеяда	1
1384	бестужева	1
1385	аллод	1
1386	невидимость	1
1387	нелегкая	1
1388	прикуриватель	1
1389	испытуемый	1
1390	макасар	1
1391	чуфа	1
1392	виком	1
1393	ересь	1
1394	нард	1
1395	футляр	1
1396	нагуглило	1
1397	личинка	1
1398	малик	1
1399	димитровград	1
1400	дворник	1
1401	скрининг	1
1402	овладение	1
1403	рояль	1
1404	писанина	1
1405	размораживание	1
1406	паутина	1
1407	нэска	1
1408	калантар	1
1409	хром	1
1410	микроэлемент	1
1411	водохранилище	1
1412	строп	1
1413	брауэр	1
1414	карма	1
1415	поводок	1
1416	селькия	1
1417	теплица	1
1418	чиселок	1
1419	непостижимость	1
1420	междоусобица	1
1421	кулибин	1
1422	скопус	1
1423	стенограмма	1
1424	химрар	1
1425	метаболизм	1
1426	воспитатель	1
1427	керн	1
1428	урожайность	1
1429	березник	1
1430	токсин	1
1431	шайхай	1
1432	кучка	1
1433	аркаим	1
1434	постобработка	1
1435	мишин	1
1436	сайенс	1
1437	энтропия	1
1438	конденсатор	1
1439	кейза	1
1440	обыденность	1
1441	самотек	1
1442	персоналка	1
1443	целлюлоза	1
1444	бинг	1
1445	воровство	1
1446	налогоплательщик	1
1447	репликатор	1
1448	алкилфенолэтоксилат	1
1449	биотопливо	1
1450	метановый	1
1451	фрактал	1
1452	базальтопластика	1
1453	целость	1
1454	фундаментальность	1
1455	ртуть	1
1456	укв	1
1457	радиопрозрачность	1
1458	южнокореец	1
1459	растяжение	1
1460	селезенка	1
1461	цикличность	1
1462	кроссовок	1
1463	табу	1
1464	гениталия	1
1465	баги	1
1466	аргонносок	1
1467	баффетт	1
1468	беспристрастность	1
1469	калгаш	1
1470	керосин	1
1471	свекла	1
1472	миша	1
1473	зажим	1
1474	киновселенная	1
1475	экспонат	1
1476	шланг	1
1477	дессен	1
1478	ниокрый	1
1479	складка	1
1480	балтимор	1
1481	планетезималь	1
1482	катер	1
1483	сборы	1
1484	панель	1
1485	метель	1
1486	радиохимия	1
1487	колесниченко	1
1488	метилирование	1
1489	взрывчатка	1
1490	виб	1
1491	пилюля	1
1492	швея	1
1493	люлька	1
1494	кристабель	1
1495	номогенез	1
1496	самописец	1
1497	привязка	1
1498	поля	1
1499	ньехофф	1
1500	варп	1
1501	отдаление	1
1502	экспрессия	1
1503	покемон	1
1504	телескомый	1
1505	самообучение	1
1506	драматург	1
1507	радиоэлектроника	1
1508	пена	1
1509	йохансон	1
1510	пылинка	1
1511	зеленоград	1
1512	бектест	1
1513	пшик	1
1514	палитра	1
1515	теракт	1
1516	конан	1
1517	осмысленность	1
1518	мимика	1
1519	болячка	1
1520	вердикт	1
1521	протекание	1
1522	реструктуризация	1
1523	симулятор	1
1524	терапевт	1
1525	блюдечко	1
1526	ферзь	1
1527	догмат	1
1528	чернота	1
1529	скейтборд	1
1530	крольчонок	1
1531	онкомаркер	1
