	Term	Freq
371	аннотация	146
372	бор	146
373	гробница	146
374	дисплей	145
375	воспаление	145
376	расшифровка	145
377	челюсть	145
378	пуск	145
379	амплитуда	145
380	пучок	144
381	рептилия	144
382	нептун	144
383	кабель	144
384	ледник	144
385	спираль	144
386	содержимое	144
387	идентификация	143
388	смещение	143
389	написание	143
390	реактор	143
391	яйцеклетка	143
392	украшение	143
393	кварк	143
394	интерфейс	142
395	навигация	142
396	совпадение	142
397	облучение	142
398	экспрессия	142
399	хромосома	142
400	достоверность	142
401	фермер	142
402	цилиндр	141
403	генетика	141
404	электромотор	141
405	калий	140
406	заголовок	139
407	карьер	139
408	очистка	139
409	дрозофила	139
410	окраска	139
411	конфигурация	138
412	сдвиг	138
413	светова	138
414	торможение	138
415	отпечаток	138
416	леса	137
417	вымирание	137
418	моллюск	137
419	взаимоотношение	136
420	наночастица	136
421	туманность	136
422	слайд	135
423	концепт	134
424	расхождение	133
425	латынь	133
426	династия	133
427	теорема	132
428	эль	131
429	грызун	131
430	транспортировка	131
431	неволя	131
432	связка	131
433	вмешательство	130
434	визуализация	130
435	ископаемый	130
436	ячейка	130
437	поляризация	130
438	пробел	130
439	видеоролик	130
440	волокно	130
441	погрешность	129
442	спуск	129
443	продвижение	129
444	влажность	129
445	экосистема	128
446	трение	128
447	почка	128
448	церер	128
449	фундамент	128
450	глюкоза	128
451	спаривание	127
452	тыс	127
453	перенос	127
454	умолчание	127
455	приемник	127
456	тренд	126
457	ргг	126
458	воскресение	126
459	радиоволна	125
460	полость	125
461	альфа	125
462	митохондрия	125
463	свечение	124
464	анимация	124
465	погружение	124
466	программирование	124
467	фокус	124
468	панель	124
469	преодоление	123
470	рельеф	123
471	александрович	123
472	вертикаль	123
473	изоляция	123
474	составление	122
475	водоросль	122
476	ньютон	122
477	керамика	122
478	диаграмма	122
479	индустрия	122
480	проводник	122
481	исток	122
482	планирование	121
483	подавление	121
484	доцент	121
485	настройка	121
486	перелет	121
487	энтомолог	120
488	винт	120
489	инопланетянин	120
490	сперматозоид	120
491	правитель	119
492	пролет	119
493	тоннель	119
494	стабилизация	119
495	малярия	118
496	изотоп	118
497	транскрипция	118
498	хаос	118
499	треугольник	118
500	клавиатура	118
501	водоем	118
502	конгресс	117
503	симуляция	117
504	просветитель	117
505	прибытие	117
506	кремль	117
507	предпосылка	116
508	аппаратура	116
509	невесомость	115
510	филолог	115
511	стимуляция	115
512	куб	115
513	сплав	115
514	отложение	115
515	пирамида	115
516	шасси	115
517	толчок	115
518	светодиод	114
519	дрожжи	114
520	интеграция	114
521	инъекция	113
522	выходец	113
523	приспособление	113
524	аномалия	112
525	трансплантация	112
526	аспирантура	112
527	стая	112
528	протяженность	112
529	роды	112
530	агрессия	112
531	свинец	112
532	расстройство	112
533	эколог	112
534	симметрия	111
535	олимпиада	111
536	монитор	111
537	сверхпроводник	111
538	регуляция	111
539	оптимизм	111
540	транзистор	111
541	ввп	111
542	дизайнер	111
543	возмущение	110
544	нажатие	110
545	извлечение	110
546	доступность	110
547	шаттлы	110
548	фюзеляж	110
549	метафора	110
550	генерация	109
551	пресс	109
552	периферия	109
553	кальций	109
554	реставрация	108
555	избыток	108
556	процессор	108
557	нанесение	108
558	профилактика	108
559	воспроизведение	108
560	изложение	108
561	грузоподъемность	107
562	туберкулез	107
563	противостояние	107
564	осознание	107
565	маркер	107
566	злоумышленник	107
567	каркас	107
568	археология	106
569	окружность	106
570	фантастика	106
571	катализатор	106
572	сервер	106
573	горизонталь	105
574	раковина	105
575	оппонент	105
576	пропорция	105
577	первооткрыватель	105
578	испарение	105
579	донор	105
580	самоубийство	105
581	светимость	105
582	оплодотворение	105
583	насос	104
584	мозги	104
585	никель	103
586	инфляция	103
587	иерархия	103
588	беременность	102
589	сражение	102
590	ректор	102
591	фмрт	102
592	родство	101
593	толща	101
594	терминология	101
595	боеприпасы	101
596	фотосинтез	101
597	оптик	101
598	глина	100
599	консенсус	100
600	диагональ	99
601	цельсий	99
602	веб	99
603	прочтение	99
604	ритуал	99
605	сегмент	99
606	номинация	98
607	макет	98
608	полупроводник	98
609	лингвистика	98
610	параллель	97
611	нанометр	97
612	контроллер	97
613	наследие	97
614	нанотехнология	97
615	отходы	97
616	матка	97
617	растяжение	96
618	патология	96
619	аутизм	96
620	притяжение	96
621	звучание	96
622	порошок	96
623	мозаика	95
624	приземление	95
625	неопределенность	95
626	пересечение	95
627	владение	95
628	хранилище	95
629	индикатор	95
630	витамин	95
631	вторжение	95
632	пузырь	95
633	константа	95
634	имитация	95
635	устранение	95
636	ландшафт	94
637	сустав	94
638	передатчик	94
639	прозрачность	94
640	античность	94
641	эукариот	94
642	зародыш	94
643	возбудитель	94
644	космология	94
645	слюна	94
646	скафандр	94
647	биотехнология	94
648	информатика	94
649	древесина	94
650	гель	94
651	инерция	94
652	пигмент	93
653	орнитолог	93
654	геология	93
655	разрез	93
656	становление	93
657	примесь	93
658	респондент	93
659	акселерометр	93
660	калибр	92
661	гироскоп	92
662	спад	92
663	трансформация	92
664	метка	92
665	мюон	91
666	вакцинация	91
667	карлик	91
668	антиматерия	91
669	рентген	91
670	планетоид	91
671	вариация	91
672	магний	91
673	пластина	91
674	предотвращение	91
675	исправление	91
676	инфаркт	90
677	кровоток	90
678	коллайдер	90
679	рассеяние	90
680	аквариум	90
681	чернила	90
682	вознаграждение	90
683	словосочетание	90
684	кпд	89
685	светило	89
686	экспозиция	89
687	засуха	89
688	кубит	89
689	перегрузка	89
690	патоген	89
691	переписка	89
692	высадка	89
693	предрасположенность	89
694	электростанция	89
695	секция	89
696	антропология	89
697	коллапс	89
698	извержение	89
699	позитрон	89
700	сверхпроводимость	88
701	нуклеотид	88
702	привод	88
703	разгон	88
704	нейромедиатор	88
705	протез	88
706	агрегат	88
707	электродвигатель	88
708	зарядка	88
709	аммиак	87
710	атлас	87
711	автопилот	87
712	монография	87
713	резонанс	87
714	стыковка	87
715	деградация	86
716	осадки	86
717	функциональность	86
718	стенд	86
719	связывание	86
720	ввод	86
721	либерал	86
722	ареал	86
723	катод	85
724	контур	85
725	пульсар	85
726	панцирь	85
727	резервуар	85
728	инцидент	85
729	квазар	85
730	углубление	85
731	полемика	85
732	пульс	84
733	геофизик	84
734	морфология	84
735	токсин	84
736	нано	84
737	сетчатка	84
738	ротор	84
739	стенограмма	84
740	контент	83
741	наклон	83
742	оптимизация	83
743	купол	83
744	имплантат	83
745	политолог	83
746	утечка	83
747	мантия	83
748	рнк	83
749	отклик	83
750	земледелие	83
751	афин	83
752	планер	83
753	оптогенетика	82
754	латы	82
755	популяризация	82
756	подвижность	82
757	рельс	82
758	нит	82
759	сохранность	82
760	разложение	82
761	античастица	82
762	симулятор	81
763	анатомия	81
764	шаблон	81
765	переключение	81
766	моча	81
767	целостность	80
768	планетолог	80
769	осложнение	80
770	софт	80
771	радиосигнал	80
772	углевод	79
773	потепление	79
774	подобие	79
775	нюанс	79
776	фауна	79
777	спектрометр	79
778	сопло	79
779	кооперация	79
780	литий	79
781	конденсатор	79
782	квант	78
783	платин	78
784	диэлектрик	78
785	габарит	78
786	контраст	78
787	глагол	78
788	издержка	78
789	пульт	78
790	радиодиапазон	78
791	напряженность	78
792	ботаник	78
793	инсулин	78
794	посредник	77
795	летопись	77
796	престол	77
797	водоизмещение	77
798	авианосец	77
799	панорама	77
800	добавка	77
801	синхронизация	77
802	культ	76
803	противодействие	76
804	бюрократия	76
805	уязвимость	76
806	стык	76
807	выведение	76
808	авиабаза	76
809	майя	76
810	расцвет	76
811	мумия	76
812	возведение	76
813	микробиолог	76
814	катушка	76
815	нейрофизиолог	75
816	объектив	75
817	стратосфера	75
818	бронза	75
819	проводимость	75
820	идентичность	75
821	трактат	75
822	экспонат	75
823	экзоскелет	75
824	анод	75
825	противоположность	75
826	станок	75
827	письменность	75
828	проекция	75
829	несоответствие	75
830	раса	75
831	парадигма	75
832	сперма	75
833	плато	75
834	заболеваемость	74
835	обитание	74
836	крепление	74
837	лженаука	74
838	антропогенез	74
839	телеметрия	74
840	синапс	74
841	фальсификация	74
842	бозон	74
843	гибрид	74
844	ртуть	74
845	выживаемость	74
846	перегрев	74
847	глюон	74
848	гибкость	73
849	медикамент	73
850	укус	73
851	заимствование	73
852	фосфор	73
853	мифология	73
854	осторожность	73
855	методология	73
856	осмотр	73
857	фреска	73
858	репликация	73
859	дейтерий	72
860	архей	72
861	пришелец	72
862	клапан	72
863	спид	72
864	диалект	72
865	неравенство	72
866	зарождение	72
867	цинк	72
868	суперпозиция	72
869	биохимик	72
870	нанотрубка	72
871	позвоночник	72
872	упрощение	72
873	осадок	72
874	химиотерапия	72
875	вязкость	72
876	местонахождение	71
877	сертификация	71
878	аналитик	71
879	текстура	71
880	вентилятор	71
881	компетенция	71
882	актуальность	71
883	наложение	71
884	гуанин	70
885	дофамин	70
886	периодичность	70
887	окислитель	70
888	эритроцит	70
889	фиксация	70
890	усилитель	70
891	бомбардировщик	69
892	удержание	69
893	ископаемое	69
894	механика	69
895	гоминид	69
896	прогнозирование	69
897	регулятор	69
898	обоняние	69
899	цитоплазма	69
900	тор	69
901	ультразвук	69
902	тендер	69
903	натрий	68
904	жизнедеятельность	68
905	грамматика	68
906	эпилепсия	68
907	парус	68
908	флуктуация	68
909	вал	68
910	интерференция	68
911	машиностроение	68
912	синоним	68
913	графит	68
914	удобство	68
915	колонизация	67
916	регенерация	67
917	ухудшение	67
918	владивосток	67
919	углеводород	67
920	симбиоз	67
921	цитозин	66
922	окисление	66
923	вскрытие	66
924	сканер	66
925	монополия	66
926	грибок	66
927	биоинформатика	66
928	деменция	66
929	австралопитек	66
930	жесткость	66
931	микросхема	65
932	лопасть	65
933	автономность	65
934	неоднородность	65
935	генотип	65
936	миллисекунда	65
937	спектроскопия	65
938	епископ	65
939	паутина	64
940	пептид	64
941	антиген	64
942	филология	64
943	автоматика	64
944	капитализм	64
945	выдержка	64
946	гипоталамус	64
947	волосок	64
948	внутренность	63
949	сечение	63
950	резонатор	63
951	поперечник	63
952	энтропия	63
953	материаловедение	62
954	закрепление	62
955	ингибитор	62
956	оксид	62
957	мобильность	62
958	конус	62
959	энергопотребление	62
960	коррозия	62
961	затмение	61
962	цитирование	61
963	бомбардировка	61
964	биофизик	61
965	замедление	61
966	социум	61
967	просвещение	60
968	кельвин	60
969	бодрствование	60
970	луноход	60
971	подвид	60
972	эвакуация	60
973	томография	60
974	полезность	60
975	фенотип	60
976	себестоимость	60
977	аргон	60
978	субстрат	60
979	подлет	60
980	периметр	59
981	монтаж	59
982	привязка	59
983	теплопроводность	59
984	стержень	59
985	хлор	59
986	воспроизводство	59
987	киль	59
988	дубно	59
989	лексика	59
990	вольфрам	58
991	ориентир	58
992	колонист	58
993	гейзер	58
994	аббревиатура	58
995	управляемость	58
996	сложение	58
997	реставратор	58
998	поедание	58
999	фокусировка	58
1000	документация	58
1001	глобализация	57
1002	скрещивание	57
1003	наведение	57
1004	паралич	57
1005	сероводород	57
1006	капилляр	57
1007	зенит	57
1008	бурение	57
1009	нейроинтерфейс	57
1010	этанол	57
1011	консорциум	56
1012	полиэтилен	56
1013	палеонтология	56
1014	отображение	56
1015	переселение	56
1016	кандидатура	56
1017	апоптоз	56
1018	продуктивность	56
1019	амфибия	56
1020	биохимия	56
1021	расщепление	56
1022	онкология	56
1023	глонасс	56
1024	волонтер	56
1025	прообраз	56
1026	дуга	56
1027	постулат	56
1028	планктон	55
1029	тимин	55
1030	флора	55
1031	дельта	55
1032	гравюра	55
1033	декан	55
1034	гемоглобин	55
1035	маневренность	55
1036	трубопровод	55
1037	мемуары	55
1038	эко	55
1039	бит	55
1040	лимфоцит	55
1041	эквивалент	54
1042	проектор	54
1043	антинейтрино	54
1044	демократ	54
1045	пружина	54
1046	гомеопатия	54
1047	тормоз	54
1048	твердость	54
1049	импорт	54
1050	истечение	54
1051	голограмма	54
1052	рендер	53
1053	вихорь	53
1054	наследственность	53
1055	претендент	53
1056	дань	53
1057	перигелий	53
1058	энциклопедия	53
1059	отсылка	53
1060	координация	53
1061	допущение	53
1062	климатолог	53
1063	прецедент	53
1064	калибровка	53
1065	жизнеспособность	53
1066	макрофаг	53
1067	токсичность	53
1068	кровотечение	53
1069	толерантность	53
1070	просвет	53
1071	кобальт	53
1072	органика	53
1073	кривизна	53
1074	призма	53
1075	дискурс	53
1076	физиолог	52
1077	баржа	52
1078	магистр	52
1079	слежение	52
1080	микрометр	52
1081	утопия	52
1082	микрон	52
1083	импакт	52
1084	магнитуда	52
1085	нейробиология	52
1086	подкрепление	52
1087	фотоэлемент	52
1088	фармацевт	51
1089	этнография	51
1090	фольклор	51
1091	метеоролог	51
1092	селекция	51
1093	манускрипт	51
1094	кортизол	51
1095	санкция	51
1096	меланома	51
1097	орион	51
1098	переносчик	51
1099	переселенец	51
1100	изолятор	51
1101	биржа	51
1102	функционал	51
1103	регламент	51
1104	автоматизация	51
1105	фотографирование	51
1106	дилемма	51
1107	электропроводность	51
1108	террор	51
1109	искусствовед	51
1110	созревание	51
1111	абориген	51
1112	самоорганизация	51
1113	энцелады	50
1114	избрание	50
1115	стипендия	50
1116	конденсация	50
1117	фибробласт	50
1118	керосин	50
1119	транзит	50
1120	разность	50
1121	трафик	50
1122	транспортник	50
1123	утилизация	50
1124	пневмония	50
1125	галиля	50
1126	ранхигс	50
1127	пестицид	50
1128	общность	50
1129	инженерия	50
1130	аксон	50
1131	артерия	50
1132	щупальце	50
1133	нематода	50
1134	бур	50
1135	микроэлектроника	50
1136	горение	49
1137	следование	49
1138	растворитель	49
1139	злак	49
1140	консерватор	49
1141	детектирование	49
1142	эталон	49
1143	дифференциация	49
1144	зазор	49
1145	отдача	49
1146	шов	49
1147	олово	49
1148	фермион	49
1149	инструментарий	49
1150	кристаллизация	49
1151	универсальность	49
1152	медитация	49
1153	отрицание	49
1154	рффи	48
1155	эрозия	48
1156	плутоний	48
1157	сочи	48
1158	алтарь	48
1159	несовершенство	48
1160	сицилия	48
1161	топология	48
1162	светофор	48
1163	усвоение	48
1164	буран	48
1165	бессонница	48
1166	сталь	48
1167	алфавит	48
1168	одомашнивание	48
1169	осцилляция	48
1170	алексеевич	48
1171	джет	48
1172	шелк	48
1173	объективность	48
1174	задачка	48
1175	смола	48
1176	расселение	48
1177	эмпатия	48
1178	рецензирование	48
1179	некрополь	47
1180	трек	47
1181	неон	47
1182	герц	47
1183	страховка	47
1184	пан	47
1185	уточняться	47
1186	репрессия	47
1187	аватар	47
1188	ножницы	47
1189	ооо	47
1190	нововведение	47
1191	питие	47
1192	мотоцикл	47
1193	удобрение	47
1194	полушарие	47
1195	этан	47
1196	пометка	47
1197	венеция	47
1198	арена	47
1199	радиостанция	47
1200	аккаунт	47
1201	красноярск	47
1202	фараон	47
1203	аппетит	47
1204	пуэрто	47
1205	гик	47
1206	кодирование	47
1207	переезд	47
1208	сенат	47
1209	галлюцинация	47
1210	индукция	47
1211	протекание	47
1212	преемственность	47
1213	гимназия	47
1214	кофеин	47
1215	супер	47
1216	понижение	47
1217	монетка	47
1218	воронка	46
1219	наследование	46
1220	абсурд	46
1221	органелла	46
1222	ита	46
1223	диффузия	46
1224	эдинбург	46
1225	мускул	46
1226	одиссея	46
1227	сжигание	46
1228	иероглиф	46
1229	реголит	46
1230	первопроходец	46
1231	католик	46
1232	комфорт	46
1233	интеллектуал	46
1234	рыжий	46
1235	рекомбинация	46
1236	божество	46
1237	подчинение	46
1238	излучатель	46
1239	австралиец	46
1240	компрессор	46
1241	спекуляция	46
1242	тритий	46
1243	ксенон	46
1244	начинка	46
1245	соратник	46
1246	размерность	46
1247	мимика	46
1248	силикон	46
1249	левада	46
1250	йод	46
1251	лидерство	46
1252	удаленность	46
1253	купон	46
1254	перс	46
1255	евро	46
1256	метастаз	46
1257	грусть	46
1258	апелляция	46
1259	вхождение	46
1260	клавиша	46
1261	рефлексия	45
1262	пищеварение	45
1263	селение	45
1264	восход	45
1265	вебер	45
1266	детализация	45
1267	царапина	45
1268	балтимор	45
1269	джорджия	45
1270	швейцарец	45
1271	кенгуру	45
1272	скрининг	45
1273	горшок	45
1274	имплантация	45
1275	сент	45
1276	увольнение	45
1277	кормление	45
1278	рубин	45
1279	засада	45
1280	печаль	45
1281	блокирование	45
1282	молоток	45
1283	сага	45
1284	погон	45
1285	таракан	45
1286	муравейник	45
1287	аэрозоль	45
1288	кипа	45
1289	заполнение	45
1290	теология	45
1291	папирус	45
1292	андромеда	45
1293	искушение	45
1294	ворона	45
1295	каскад	45
1296	иллюминатор	45
1297	предлог	45
1298	метанол	45
1299	трубочка	45
1300	вышка	45
1301	маркетолог	45
1302	пьяный	45
1303	отторжение	45
1304	соприкосновение	45
1305	бот	45
1306	заработок	45
1307	фанат	45
1308	долгота	45
1309	амбиция	45
1310	рвота	45
1311	беспорядок	45
1312	зомби	45
1313	око	45
1314	руда	45
1315	углепластик	45
1316	ванкувер	45
1317	всеволод	45
1318	терминатор	45
1319	прах	45
1320	хобби	45
1321	перераспределение	45
1322	кошмар	45
1323	полуночь	45
1324	байка	45
1325	эпицентр	44
1326	знаток	44
1327	реагент	44
1328	электромагнетизм	44
1329	изыскание	44
1330	кража	44
1331	тверская	44
1332	политология	44
1333	конкурентоспособность	44
1334	разлом	44
1335	пластичность	44
1336	действенность	44
1337	риторика	44
1338	нарушитель	44
1339	родоначальник	44
1340	подсветка	44
1341	герцог	44
1342	егэ	44
1343	считывание	44
1344	походка	44
1345	демон	44
1346	консоль	44
1347	компаньон	44
1348	автопроизводитель	44
1349	соя	44
1350	изменчивость	44
1351	сердцебиение	44
1352	специфическа	44
1353	маскировка	44
1354	крючок	44
1355	лиза	44
1356	бинокль	44
1357	руина	44
1358	криовулкан	44
1359	индивидуальность	44
1360	привилегия	44
1361	полмиллиона	44
1362	турбулентность	44
1363	микромир	44
1364	мегаполис	44
1365	фтор	44
1366	паттерный	44
1367	обиход	44
1368	иголка	44
1369	скат	44
1370	самар	44
1371	схватка	44
1372	муниципалитет	44
1373	чехол	44
1374	лава	43
1375	обряд	43
1376	гранат	43
1377	берет	43
1378	шип	43
1379	ремесленник	43
1380	рыцарь	43
1381	эхо	43
1382	холестерин	43
1383	синтаксис	43
1384	рецензент	43
1385	провизия	43
1386	мрнк	43
1387	дмитриевич	43
1388	пират	43
1389	неудобство	43
1390	гипотетическа	43
1391	вылет	43
1392	реалия	43
1393	эмиграция	43
1394	рисование	43
1395	честность	43
1396	невролог	43
1397	репарация	43
1398	воробей	43
1399	говядина	43
1400	марсель	43
1401	микрочип	43
1402	прирост	43
1403	подвеска	43
1404	материаловед	43
1405	кгб	43
1406	креветка	43
1407	резьба	43
1408	монстр	43
1409	аркадий	43
1410	саркофаг	43
1411	целлюлоза	43
1412	гало	43
1413	оправдание	43
1414	иврит	43
1415	минск	43
1416	студентка	43
1417	мелководье	43
1418	слизь	43
1419	пригодность	43
1420	редуктор	43
1421	альбедо	43
1422	гейм	43
1423	отталкивание	43
1424	доплер	43
1425	цитируемость	43
1426	кислотность	43
1427	композит	43
1428	симпатия	43
1429	чужак	43
1430	существительное	43
1431	умножение	43
1432	переключатель	43
1433	биотопливо	43
1434	мат	43
1435	шланг	43
1436	вест	43
1437	окситоцин	43
1438	надстройка	42
1439	панацея	42
1440	термодинамика	42
1441	теломер	42
1442	встраивание	42
1443	урбань	42
1444	брюшко	42
1445	град	42
1446	леонидович	42
1447	рывок	42
1448	мета	42
1449	крестик	42
1450	атрибут	42
1451	липид	42
1452	фотокамера	42
1453	вилла	42
1454	локализация	42
1455	кирпичик	42
1456	согласный	42
1457	кинг	42
1458	мыслитель	42
1459	войтюк	42
1460	плач	42
1461	сапиенс	42
1462	радиоизлучение	42
1463	аксессуар	42
1464	урожайность	42
1465	смешивание	42
1466	поместье	42
1467	фольга	42
1468	андреевич	42
1469	фишка	42
1470	цианобактерия	42
1471	островок	42
1472	систематик	42
1473	тропики	42
1474	земледелец	42
1475	фонтан	42
1476	брюссель	42
1477	навигатор	42
1478	тритон	42
1479	палестина	42
1480	жрец	42
1481	помет	42
1482	конвейер	42
1483	рождаемость	42
1484	престиж	42
1485	микрофотография	42
1486	аэростат	42
1487	удвоение	41
1488	психиатрия	41
1489	струна	41
1490	продление	41
1491	плесень	41
1492	благосостояние	41
1493	пропеллер	41
1494	злодей	41
1495	мифь	41
1496	носорог	41
1497	складка	41
1498	истинность	41
1499	наставник	41
1500	восприимчивость	41
1501	денисовец	41
1502	нейронаука	41
1503	алкоголизм	41
1504	участь	41
1505	искра	41
1506	приведение	41
1507	аспирантка	41
1508	столбец	41
1509	язва	41
1510	даль	41
1511	адмирал	41
1512	авто	41
1513	тепловизор	41
1514	национализм	41
1515	лик	41
1516	яичник	41
1517	свиток	41
1518	предпринимательство	41
1519	хронология	41
1520	осьминог	41
1521	тма	41
1522	кейс	41
1523	куратор	41
1524	экстракт	41
1525	клонирование	41
1526	фонон	41
1527	градиент	41
1528	авторитаризм	41
1529	пятерка	41
1530	соплеменник	41
1531	псевдоним	41
1532	магистратура	41
1533	орнамент	41
1534	лекторий	41
1535	стебель	40
1536	грабитель	40
1537	гипоксия	40
1538	прага	40
1539	кварц	40
1540	сель	40
1541	виноград	40
1542	бунт	40
1543	менеджмент	40
1544	фекалия	40
1545	оперение	40
1546	метрика	40
1547	карикатура	40
1548	плантация	40
1549	магнитосфера	40
1550	антидепрессант	40
1551	месопотамий	40
1552	калория	40
1553	нацист	40
1554	политбюро	40
1555	милан	40
1556	ада	40
1557	законцовка	40
