,path,source,url,date,title,subtitle,author,rubrics,tags,genre
0,politru_lectures/politru_lectures_clear_text/2007_01_29_kuznezov_.txt,polit.ru/lectures,https://polit.ru/article/2007/01/29/kuznezov/,29 января 2007,Россия как контактная цивилизация ,,Игорь Кузнецов,,_гуманитарные и социальные  науки_публичные лекции_социология,Лекции
0,politru_lectures/politru_lectures_clear_text/2008_05_23_geny_.txt,polit.ru/lectures,https://polit.ru/article/2008/05/23/geny/,23 мая 2008,Молекулярно-генетическая эволюция человека,,Светлана Боринская,,_биология _видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_генетика_естественные и точные науки_публичные лекции_эволюция _эволюция человека,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_03_09_lma_.txt,polit.ru/lectures,https://polit.ru/article/2006/03/09/lma/,09 марта 2006,История и мировоззрение правозащитного движения в СССР и России,,Людмила Алексеева,,_общество_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2009_03_26_pm_.txt,polit.ru/lectures,https://polit.ru/article/2009/03/26/pm/,26 марта 2009,Что и зачем мы охраняем? Ценностная структура объекта культурного наследия,,Лев Лифшиц,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_культура_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2010_07_01_zalizniak_.txt,polit.ru/lectures,https://polit.ru/article/2010/07/01/zalizniak/,01 июля 2010,Что такое любительская лингвистика,,Андрей Зализняк,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_лингвистика_публичные лекции_русский язык_язык,Лекции
0,politru_lectures/politru_lectures_clear_text/2015_04_23_zakharov_anons_.txt,polit.ru/lectures,https://polit.ru/article/2015/04/23/zakharov/anons/,23 апреля 2015,Алексей Захаров: Теория игр в изучении общества 14 мая в 19:00,,,,_гуманитарные и социальные  науки_естественные и точные науки_математика_политология_экономика,Лекции
0,politru_lectures/politru_lectures_clear_text/2009_03_12_crisis_.txt,polit.ru/lectures,https://polit.ru/article/2009/03/12/crisis/,12 марта 2009,Экономика финансового кризиса,,Константин Сонин,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_публичные лекции_экономика,Лекции
0,politru_lectures/politru_lectures_clear_text/2010_10_14_transport_.txt,polit.ru/lectures,https://polit.ru/article/2010/10/14/transport/,14 октября 2010,"Транспорт в городе, удобном для жизни",,Михаил Блинкин,,_видео «полит.ру»_общество_публичные лекции_транспорт,Лекции
0,politru_lectures/politru_lectures_clear_text/2007_10_05_martynov_.txt,polit.ru/lectures,https://polit.ru/article/2007/10/05/martynov/,05 октября 2007,Музыка и письмо,,Владимир  Мартынов,,_культура_музыка_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_06_15_anons_levontina_.txt,polit.ru/lectures,https://polit.ru/article/2012/06/15/anons/levontina/,15 июня 2012,Cудебная лингвистическая экспертиза – методы и проблемы,,,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_лингвистика_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_12_14_uspensky_.txt,polit.ru/lectures,https://polit.ru/article/2012/12/14/uspensky/,14 декабря 2012,Имя и власть в Древней Руси,,Федор Успенский,,_гуманитарные и социальные  науки_древняя русь_история_история россии_норманны_публичные лекции_филология,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_09_24_anons_rubakov_.txt,polit.ru/lectures,https://polit.ru/article/2012/09/24/anons/rubakov/,24 сентября 2012,Открытие новой фундаментальной частицы – бозона Хиггса – на Большом адронном коллайдере,,,,_бозон хиггса_естественные и точные науки_квантовая физика_темная материя_физика_ядерная физика,Лекции
0,politru_lectures/politru_lectures_clear_text/2008_11_18_kon_.txt,polit.ru/lectures,https://polit.ru/article/2008/11/18/kon/,18 ноября 2008,Раздельное обучение: плюсы и минусы,,Игорь Кон,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_образование_общество_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_11_10_bogomolov_.txt,polit.ru/lectures,https://polit.ru/article/2006/11/10/bogomolov/,10 ноября 2006,Новые перспективы науки,,Федор Богомолов,,_гуманитарные и социальные  науки_естественные и точные науки_история науки_математика_общество_популяризация науки_философия науки,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_02_20_kpl_margolit_.txt,polit.ru/lectures,https://polit.ru/article/2012/02/20/kpl/margolit/,20 февраля 2012,Советское кино как большой гуманистический проект,,,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_кино_киношкола им. макгаффина_культура_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_09_28_kulikov_.txt,polit.ru/lectures,https://polit.ru/article/2006/09/28/kulikov/,28 сентября 2006,"Россия без Украины, Украина без России",,Дмитрий Куликов,,_гуманитарные и социальные  науки_политология_публичные лекции_ссср,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_03_05_sokolov_.txt,polit.ru/lectures,https://polit.ru/article/2011/03/05/sokolov/,05 марта 2011,Как управляют научной продуктивностью,,Михаил Соколов,,_общество_организация науки и образования в других странах мира_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2016_09_17_vinogradov_lecture_.txt,polit.ru/lectures,https://polit.ru/article/2016/09/17/vinogradov/lecture/,17 сентября 2016,Крымские готы: в поисках истории и языка,,,,_археология_гуманитарные и социальные  науки_история_лингвистика,Лекции
0,politru_lectures/politru_lectures_clear_text/2015_05_21_zakharov_video_.txt,polit.ru/lectures,https://polit.ru/article/2015/05/21/zakharov/video/,21 мая 2015,Лекция Алексея Захарова о теории игр. Видео,,,,_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2016_05_22_vlassov_lec1_.txt,polit.ru/lectures,https://polit.ru/article/2016/05/22/vlassov/lec1/,22 мая 2016,«Диагноз: страшное чудо распознавания»,,,,_гуманитарные и социальные  науки_медицина,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_06_17_article_.txt,polit.ru/lectures,https://polit.ru/article/2011/06/17/article/,17 июня 2011,Окно в научный мир,,Мариэтт Ди Кристина,,_естественные и точные науки_наука,Лекции
0,politru_lectures/politru_lectures_clear_text/2017_02_22_dialogue_.txt,polit.ru/lectures,https://polit.ru/article/2017/02/22/dialogue/,22 февраля 2017,Как устроен диалог?,,Илья Утехин,,,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_04_04_valdman_.txt,polit.ru/lectures,https://polit.ru/article/2006/04/04/valdman/,04 апреля 2006,Американская экономика: 2006 год,,Леонид Вальдман,,_гуманитарные и социальные  науки_публичные лекции_сша_экономика,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_06_16_popadyin_anons_.txt,polit.ru/lectures,https://polit.ru/article/2011/06/16/popadyin/anons/,16 июня 2011,Как жить долго? Советы генетика-эволюциониста,,,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_генетика_естественные и точные науки_публичные лекции_эволюция ,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_05_18_auzan_.txt,polit.ru/lectures,https://polit.ru/article/2006/05/18/auzan/,18 мая 2006,Договор-2008: критерии справедливости,,Александр Аузан,,_общество_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2004_04_15_levada_.txt,polit.ru/lectures,https://polit.ru/article/2004/04/15/levada/,15 апреля 2004,"Юрий Левада. ""Человек советский"" - публичные лекции на ""Полит.ру"" ",,Юрий Левада,,_гуманитарные и социальные  науки_публичные лекции_социология в россии,Лекции
0,politru_lectures/politru_lectures_clear_text/2017_04_01_kolonitsky_.txt,polit.ru/lectures,https://polit.ru/article/2017/04/01/kolonitsky/,01 апреля 2017,Антимонархическая революция 1917 года и зарождение культа вождя народа,,Борис Колоницкий,,_история россии,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_12_21_pislyakov_2011_.txt,polit.ru/lectures,https://polit.ru/article/2011/12/21/pislyakov/2011/,21 декабря 2011,Наука через призму статей,,,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_естественные и точные науки_наука_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_11_14_rubl_.txt,polit.ru/lectures,https://polit.ru/article/2011/11/14/rubl/,14 ноября 2011,Москва в эпоху глобальных метрополий,,Блэр Рубл,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_публичные лекции_урбанистика,Лекции
0,politru_lectures/politru_lectures_clear_text/2016_02_14_ivanov_lecture_.txt,polit.ru/lectures,https://polit.ru/article/2016/02/14/ivanov/lecture/,14 февраля 2016,«Праведная жизнь» и «прекрасное погребение» древних египтян: фиванская гробница Чаи,,,,_археология_гуманитарные и социальные  науки_древний египет_история_история цивилизаций_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_04_26_anons_basarabia_.txt,polit.ru/lectures,https://polit.ru/article/2012/04/26/anons/basarabia/,26 апреля 2012,История с Бессарабией,,,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_историческая политика_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2013_04_12_caturyan_.txt,polit.ru/lectures,https://polit.ru/article/2013/04/12/caturyan/,12 апреля 2013,"Звуки Короткова или что слушает врач, когда измеряет артериальное давление крови?",,Андрей Цатурян,,_естественные и точные науки_медицина_физика,Лекции
0,politru_lectures/politru_lectures_clear_text/2015_03_11_duzhin_lecture_.txt,polit.ru/lectures,https://polit.ru/article/2015/03/11/duzhin/lecture/,11 марта 2015,"«Гриша Перельман, яблоко и бублик»",,,,_григорий перельман_естественные и точные науки_математика,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_04_06_partyism_.txt,polit.ru/lectures,https://polit.ru/article/2011/04/06/partyism/,06 апреля 2011,Мир партийных систем и партийные системы мира,,Григорий Голосов,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_политология_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2017_12_01_zavadskaya_.txt,polit.ru/lectures,https://polit.ru/article/2017/12/01/zavadskaya/,01 декабря 2017,Неприкосновенные герои и козлы отпущения: как распределяется политическая ответственность за экономический кризис?,,Маргарита Завадская,,,Лекции
0,politru_lectures/politru_lectures_clear_text/2011_08_02_brazil_.txt,polit.ru/lectures,https://polit.ru/article/2011/08/02/brazil/,02 августа 2011,Как это было в Бразилии,,Сергей Васильев,,_бразилия_гуманитарные и социальные  науки_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_04_11_miller2_.txt,polit.ru/lectures,https://polit.ru/article/2006/04/11/miller2/,11 апреля 2006,Почему все континентальные империи распались в результате Первой мировой войны,,Алексей Миллер,,_гуманитарные и социальные  науки_история_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2016_03_25_anons_vlasov3_.txt,polit.ru/lectures,https://polit.ru/article/2016/03/25/anons/vlasov3/,25 марта 2016,Правильно лечат? Как знать? Чем помочь?,,,,_естественные и точные науки_здравоохранение в россии_медицина,Лекции
0,politru_lectures/politru_lectures_clear_text/2015_12_21_severinov_.txt,polit.ru/lectures,https://polit.ru/article/2015/12/21/severinov/,21 декабря 2015,Молекулярное разнообразие жизни,,,,_proscience театр_биология _естественные и точные науки,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_08_24_anons_filippov_.txt,polit.ru/lectures,https://polit.ru/article/2012/08/24/anons/filippov/,24 августа 2012,Где живет политика,,,,_гуманитарные и социальные  науки_политическая философия_социология,Лекции
0,politru_lectures/politru_lectures_clear_text/2008_03_06_amereconom_.txt,polit.ru/lectures,https://polit.ru/article/2008/03/06/amereconom/,06 марта 2008,Американская экономика: 2008 год,,Леонид Вальдман,,_видеозаписи публичных лекций «полит.ру»_видео «полит.ру»_гуманитарные и социальные  науки_публичные лекции_сша_экономика,Лекции
0,politru_lectures/politru_lectures_clear_text/2006_05_26_abramkin_.txt,polit.ru/lectures,https://polit.ru/article/2006/05/26/abramkin/,26 мая 2006,"""Мента тюрьма корежит круче арестанта"". Реальный тюремный мир в нереальном пространстве ""общества"" и ""государства""",,Валерий  Абрамкин,,_общество_публичные лекции,Лекции
0,politru_lectures/politru_lectures_clear_text/2005_10_19_yasin_.txt,polit.ru/lectures,https://polit.ru/article/2005/10/19/yasin/,19 октября 2005,Приживется ли у нас демократия?,,Евгений Ясин,,_гуманитарные и социальные  науки_история россии_политическая философия_политология_публичные лекции_социология_экономика,Лекции
0,politru_lectures/politru_lectures_clear_text/2012_10_04_zaliznyak_.txt,polit.ru/lectures,https://polit.ru/article/2012/10/04/zaliznyak/,04 октября 2012,Новгородская Русь по берестяным грамотам: взгляд из 2012 г.,,Андрей Зализняк,,_гуманитарные и социальные  науки_лингвистика_публичные лекции_русский язык_язык,Лекции
