path,source,date,title,subtitle,author,rubrics,tags
"https://postnauka.ru/api/v1/posts/72343?expand=content,date",https://postnauka.ru,18 February 2017,Тренировка мозга,"Нейропсихолог Барбара Сахакян о тренировке когнитивных способностей, болезни Альцгеймера и улучшении когнитивных функций при помощи игр",Барбара Сахакян,,мозг
"https://postnauka.ru/api/v1/posts/73039?expand=content,date",https://postnauka.ru,21 February 2017,«Кто виноват?» как политический роман,"Политолог Борис Прокудин о ссылке Александра Герцена, воспитании молодежи в николаевской России и «отрицательной» социализации",Борис Прокудин,,культура
"https://postnauka.ru/api/v1/posts/72674?expand=content,date",https://postnauka.ru,22 February 2017,Зарождение средневекового историописания,"Историк Александр Сидоров о жанре церковных историй, «Хронике» Евсевия Кесарийского и модели повествования в средневековом историописании",Александр Сидоров,,история
"https://postnauka.ru/api/v1/posts/72253?expand=content,date",https://postnauka.ru,22 January 2017,Гиперсомния,"Сомнолог Михаил Полуэктов о дневной сонливости, нарколепсии и роли гипоталамуса в чередовании фаз сна ",Михаил Полуэктов,,биология
"https://postnauka.ru/api/v1/posts/72336?expand=content,date",https://postnauka.ru,23 February 2017,Мозжечок и базальные ганглии,"Физиолог Вячеслав Дубынин о клетках Пуркинье, строении мозжечка и формировании двигательной памяти",Вячеслав Дубынин,,мозг
"https://postnauka.ru/api/v1/posts/72169?expand=content,date",https://postnauka.ru,23 January 2017,Спинной мозг,"Физиолог Вячеслав Дубынин о работе мышц, спинномозговых ганглиях и роли серого вещества при обработке информации",Вячеслав Дубынин,,мозг
"https://postnauka.ru/api/v1/posts/71439?expand=content,date",https://postnauka.ru,24 January 2017,Психическая норма и патология,"Психолог Илья Плужников о клинических критериях оценки поведения, специфических и неспецифических симптомах психических заболеваний и девиантном поведении",Илья Плужников,,психология
"https://postnauka.ru/api/v1/posts/72252?expand=content,date",https://postnauka.ru,20 January 2017,Вулканическая активность,"Геолог Павел Плечов о внутриплитных вулканах, современных мониторинговых системах вулканической активности и постоянно извергающихся вулканах",Павел Плечов,,физика
"https://postnauka.ru/api/v1/posts/71885?expand=content,date",https://postnauka.ru,21 January 2017,Парадокс лжеца,"Философ Стивен Рид о парадоксе Эпименида, буридановом осле и противоречиях между ложью и правдой",Стивен Рид,,философия
"https://postnauka.ru/api/v1/posts/71436?expand=content,date",https://postnauka.ru,25 January 2017,Экономика и земледелие древних маи?я,"Историк Александр Сафронов о видах земледелия, мезоамериканских рынках и торговых путях",Александр Сафронов,,история
"https://postnauka.ru/api/v1/posts/71433?expand=content,date",https://postnauka.ru,26 January 2017,Государственные аукционы,"Экономист Сергей Измалков о выгоде государства от приватизации, мировом опыте государственных аукционов и особенностях приватизации 1990-х годов в России",Сергей Измалков,,экономика
"https://postnauka.ru/api/v1/posts/73120?expand=content,date",https://postnauka.ru,14 March 2017,Механизмы войны бактерий,"Биоинформатик Михаил Гельфанд о взаимодействии бактерий и эукариот, механизмах синтеза антибиотиков и эволюционных моделях лекарственной устойчивости",Михаил Гельфанд,,биология
"https://postnauka.ru/api/v1/posts/72328?expand=content,date",https://postnauka.ru,29 January 2017,Психология суицидального поведения,"Психолог Илья Плужников о биопсихосоциальном феномене суицида, аномии и синдроме юного Вертера",Илья Плужников,,психология
"https://postnauka.ru/api/v1/posts/72168?expand=content,date",https://postnauka.ru,27 January 2017,Квантовая неопределенность,"Физик Алексей Акимов о преобразовании Фурье, перепутанных частицах и измерениях в квантовой механике ",Алексей Акимов,,физика
"https://postnauka.ru/api/v1/posts/72319?expand=content,date",https://postnauka.ru,28 January 2017,Типы экзопланет,"Астрофизик Дидье Келос о поисках экзопланет, их влиянии на астрономию и уникальности нашей Солнечной системы",Дидье Келос,,
"https://postnauka.ru/api/v1/posts/73649?expand=content,date",https://postnauka.ru,9 March 2017,Международное климатическое регулирование,"Экономист Игорь Макаров об изменениях климата, Киотском договоре и Вестфальской системе международных отношений",Игорь Макаров,,экономика
"https://postnauka.ru/api/v1/posts/73674?expand=content,date",https://postnauka.ru,10 March 2017,Необычная химия наночастиц и рак легких,"Кристаллограф Артем Оганов о свойствах кремнезема и асбеста, причинах появления рака и магнитности наночастиц",Артем Оганов,,химия
"https://postnauka.ru/api/v1/posts/73742?expand=content,date",https://postnauka.ru,16 March 2017,Действие антибиотиков,"Биохимик Петр Сергиев о свойствах бактериальной ДНК-гиразы, молекулярной машине и механизмах устойчивости к антибиотикам",Петр Сергиев,,биология
"https://postnauka.ru/api/v1/posts/73461?expand=content,date",https://postnauka.ru,17 March 2017,Двумерная конформная теория поля,"Физик Михаил Берштейн о модели Изинга, теории струн и двумерных многообразиях",Михаил Берштейн,,физика
"https://postnauka.ru/api/v1/posts/73462?expand=content,date",https://postnauka.ru,15 March 2017,Калибровочные и конформные теории,"Физик Андрей Маршаков о калибровочных полях, дуальных описаниях явлений и суперсимметричных калибровочных теориях.",Андрей Маршаков,,физика
"https://postnauka.ru/api/v1/posts/73743?expand=content,date",https://postnauka.ru,18 March 2017,Эволюция устойчивости биологических объектов,"Биолог Георгий Базыкин о естественном отборе, устойчивости к антибиотикам и роли математики в изучении эволюционных процессов",Георгий Базыкин,,биология
"https://postnauka.ru/api/v1/posts/73464?expand=content,date",https://postnauka.ru,19 March 2017,Группы и алгебры Ли симметрий,"Математик Евгений Фейгин о применениях групп Ли, дифференциальной геометрии и касательных пространствах",Евгений Фейгин,,математика
"https://postnauka.ru/api/v1/posts/73744?expand=content,date",https://postnauka.ru,20 March 2017,Новые антибиотики,"Биохимик Петр Сергиев об открытии пенициллина, некультивируемых формах бактерий и антибиотиках, действующих на биосинтез белка",Петр Сергиев,,биология
"https://postnauka.ru/api/v1/posts/73465?expand=content,date",https://postnauka.ru,21 March 2017,Дифференциальная геометрия,"Математик Максим Казарян о римановых пространствах, гауссовой кривизне и фробениусовых многообразиях",Максим Казарян,,математика
"https://postnauka.ru/api/v1/posts/73747?expand=content,date",https://postnauka.ru,22 March 2017,Войны бактерий и фагов,"Биоинформатик Михаил Гельфанд о принципе действия бактериофагов, модификации ДНК и системах CRISPR/Cas ",Михаил Гельфанд,,биология
"https://postnauka.ru/api/v1/posts/73748?expand=content,date",https://postnauka.ru,24 March 2017,Устойчивость вирусов,"Биолог Георгий Базыкин о вирусе иммунодефицита человека, мутациях вируса гриппа и экспериментальной эволюционной биологии",Георгий Базыкин,,биология
"https://postnauka.ru/api/v1/posts/73466?expand=content,date",https://postnauka.ru,25 March 2017,Геометрическая теория представлений,"Математик Михаил Финкельберг об автоморфных функциях, теории чисел и зарождении геометрической теории представлений",Михаил Финкельберг,,математика
"https://postnauka.ru/api/v1/posts/73463?expand=content,date",https://postnauka.ru,23 March 2017,Теория динамических систем,"Математик Александра Скрипченко о биллиарде как динамической системе, рациональных углах и теореме Пуанкаре",Александра Скрипченко,,физика
"https://postnauka.ru/api/v1/posts/73756?expand=content,date",https://postnauka.ru,26 March 2017,Введение в фотонику,"Физик Ильдар Габитов об использовании света для передачи информации, квантовых технологиях и курсах по фотонике",Ильдар Габитов,,физика
"https://postnauka.ru/api/v1/posts/73035?expand=content,date",https://postnauka.ru,24 February 2017,Эвтаназия,"Философ Елена Брызгалина о легализации эвтаназии, ассистированном самоубийстве и доверии людей друг к другу и к медицине",Елена Брызгалина,,философия
"https://postnauka.ru/api/v1/posts/72363?expand=content,date",https://postnauka.ru,25 February 2017,Искусственное сознание,"Философ Дэвид Чалмерс об искусственном разуме в кино, сознании компьютеров и моральных правах систем с искусственным интеллектом",Дэвид Чалмерс,,философия
"https://postnauka.ru/api/v1/posts/73041?expand=content,date",https://postnauka.ru,3 March 2017,Отмена крепостного права,"Историк Игорь Христофоров о либеральной идеологии, взгляде Николая I на крепостничество и влиянии помещиков на реформаторов",Игорь Христофоров,,история
"https://postnauka.ru/api/v1/posts/73113?expand=content,date",https://postnauka.ru,27 February 2017,Нейромаркетинг,"Экономист Анна Солодухина о маркетинговых приемах, эксперименте Рида Монтегю и перспективах нейромаркетинга",Анна Солодухина,,экономика
"https://postnauka.ru/api/v1/posts/73142?expand=content,date",https://postnauka.ru,27 February 2017,Династия Стюартов,"Историк Екатерина Домнина о происхождении династии Стюартов, Английской революции и формировании протопартийной системы во время правления Карла II",Екатерина Домнина,,история
"https://postnauka.ru/api/v1/posts/73119?expand=content,date",https://postnauka.ru,28 February 2017,Кора больших полушарий,"Физиолог Вячеслав Дубынин о строении коры больших полушарий, функциях гиппокампа и сенсорных и двигательных центрах головного мозга",Вячеслав Дубынин,,мозг
"https://postnauka.ru/api/v1/posts/73144?expand=content,date",https://postnauka.ru,1 March 2017,Дизайн-мышление,"Культуролог Оксана Мороз о теории решения изобретательских задач, критическом мышлении и типах управления проектами",Оксана Мороз,,культура
"https://postnauka.ru/api/v1/posts/73148?expand=content,date",https://postnauka.ru,2 March 2017,Поведенческие финансы,"Экономист Анна Солодухина о межвременном выборе, экспериментах Даниэля Канемана и влиянии эффекта неприятия потерь на наши финансы",Анна Солодухина,,экономика
"https://postnauka.ru/api/v1/posts/72666?expand=content,date",https://postnauka.ru,4 March 2017,Открытие древнеегипетскои? цивилизации,"Историк Евгения Прусская об источниках по истории Египта, научной экспедиции Наполеона и завоевании Каира",Евгения Прусская,,история
"https://postnauka.ru/api/v1/posts/73040?expand=content,date",https://postnauka.ru,5 March 2017,"Витгенштеи?н о необходимости, добре и зле","Философ Софья Данько о связи Витгенштейна с Кантом и Юмом, логической структуре языка и субъективизме",Софья Данько,,язык
"https://postnauka.ru/api/v1/posts/72669?expand=content,date",https://postnauka.ru,6 April 2017,Имперское самосознание,"Историк Александр Каменский о становлении российского авторитета, соперничестве коалиций и унификации имперского пространства",Александр Каменский,,история
"https://postnauka.ru/api/v1/posts/74459?expand=content,date",https://postnauka.ru,7 April 2017,Эксперименты над животными,"Философ Елена Брызгалина о лабораторных животных, биомедицинских экспериментах и их этических стандартах ",Елена Брызгалина,,философия
"https://postnauka.ru/api/v1/posts/73145?expand=content,date",https://postnauka.ru,7 April 2017,Фитопатология,"Биолог Людмила Кокаева о применении фитопатологии, инфекционных заболеваниях растений и фитопатогенных грибах",Людмила Кокаева,,биология
"https://postnauka.ru/api/v1/posts/74468?expand=content,date",https://postnauka.ru,10 April 2017,Венгрия в эпоху Матьяша Корвина,"Историк Татьяна Гусарова о взлете Венгерского государства, борьбе с турками и появлении гуманизма при венгерском дворе",Татьяна Гусарова,,история
"https://postnauka.ru/api/v1/posts/74329?expand=content,date",https://postnauka.ru,10 April 2017,Развитие компьютерного моделирования,"Специалист по машиностроению Фардад Азарми об автоматизированном моделировании, едином стандарте для инженеров и 3D-сканерах",Фардад Азарми,,математика
"https://postnauka.ru/api/v1/posts/74325?expand=content,date",https://postnauka.ru,6 April 2017,Математическое моделирование и вычислительная математика,"Математик Александр Шапеев о методах оптимизации, численном оценивании неопределенностей и быстрых алгоритмах решения",Александр Шапеев,,математика
"https://postnauka.ru/api/v1/posts/74471?expand=content,date",https://postnauka.ru,15 April 2017,Новые Иерусалимы,"Историк искусства Алексей Лидов о создании сакральных пространств, итальянской архитектуре Средних веков и Новом Иерусалиме в Подмосковье",Алексей Лидов,,культура
"https://postnauka.ru/api/v1/posts/74646?expand=content,date",https://postnauka.ru,12 April 2017,Цифровая экономика,"Математик Игорь Ужинский о слиянии виртуального и материального, совершенной экономике и киберфизических системах",Игорь Ужинский,,экономика
"https://postnauka.ru/api/v1/posts/74466?expand=content,date",https://postnauka.ru,11 April 2017,Химия благородных газов,"Химик Артем Оганов о реакционной способности инертных газов, химических соединениях гелия и роли интуиции в научных открытиях",Артем Оганов,,химия
"https://postnauka.ru/api/v1/posts/74330?expand=content,date",https://postnauka.ru,11 April 2017,Газотермическое напыление,"Специалист по машиностроению Фардад Азарми о защите материалов от коррозии, плавлении частиц и технологии напыления",Фардад Азарми,,химия
"https://postnauka.ru/api/v1/posts/74326?expand=content,date",https://postnauka.ru,12 April 2017,Аддитивное производство,"Специалист по машиностроению Фардад Азарми о принципах 3D-моделирования, его применении в космической индустрии и о том, как печатают еду",Фардад Азарми,,химия
"https://postnauka.ru/api/v1/posts/74647?expand=content,date",https://postnauka.ru,13 April 2017,Виртуальное проектирование,"Математик Игорь Ужинский о роли цифр в экономике, преемственности в моделировании и превращении виртуальных моделей в реальные объекты",Игорь Ужинский,,экономика
"https://postnauka.ru/api/v1/posts/74837?expand=content,date",https://postnauka.ru,13 April 2017,Философия психиатрии,"Философ Светлана Бардина о Карле Ясперсе, языках описания опыта и проблеме феноменологической психиатрии",Светлана Бардина,,философия
"https://postnauka.ru/api/v1/posts/74648?expand=content,date",https://postnauka.ru,14 April 2017,Виртуальное производство,"Математик Игорь Ужинский о цифровом конвейере, математической оптимизации и концепции производства без отходов",Игорь Ужинский,,математика
