,path,source,url,date,title,subtitle,author,rubrics,tags,genre
36,"polit.ru_proscience/proscience_articles/article-2012-12-21-ps_sciencetonten-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/21/ps_sciencetonten/,21 декабря 2012,Science опубликовал топ-лист научных прорывов года,,Валерий  Камнев,,_инновации,Статьи
37,"polit.ru_proscience/proscience_articles/article-2012-12-23-ps_vasyliev-human-origins2-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/23/ps_vasyliev-human-origins2/,23 декабря 2012,Споры об эволюции человека: генетика и морфология,,,,_генетика_днк_продолжительность жизни_происхождение человека_физическая антропология_эволюция человека,Статьи
38,"polit.ru_proscience/proscience_articles/article-2012-12-24-ps_apple_future-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/24/ps_apple_future/,24 декабря 2012,Будущее Apple: для устойчивого роста нужен новый суперпродукт ,,Максим Швейц,,_apple_google_гаджеты_смартфоны_стив джобс,Статьи
39,"polit.ru_proscience/proscience_articles/article-2012-12-24-ps_eskov-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/24/ps_eskov/,24 декабря 2012,Кирилл Еськов: Cо времен Дарвина в теории эволюции кое-что поменялось,,,,,Статьи
40,"polit.ru_proscience/proscience_articles/article-2012-12-24-ps_fun_news-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/24/ps_fun_news/,24 декабря 2012,Новости науки ©ЕСИ ,,Евгений Ицкович,,,Статьи
41,"polit.ru_proscience/proscience_articles/article-2012-12-25-ps_1000labs-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/25/ps_1000labs/,25 декабря 2012,Тысяча и одна лаборатория,,,,_наука 2.0_сколтех,Статьи
42,"polit.ru_proscience/proscience_articles/article-2012-12-26-ps_artbrainstorm_neirospeaks-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/26/ps_artbrainstorm_neirospeaks/,26 декабря 2012,Глаза как неформализованный канал связи ,,"ПОДГОТОВКА ИНТЕРВЬЮ:
                
                  Кирил Меламуд",,_нейробиология,Статьи
43,"polit.ru_proscience/proscience_articles/article-2012-12-26-ps_sc20_burtsev-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/26/ps_sc20_burtsev/,26 декабря 2012,Для изучения искусственного интеллекта нейроны пересаживают роботам,,,,_наука 2.0,Статьи
44,"polit.ru_proscience/proscience_articles/article-2012-12-26-ps_vasyliev-human-origins3-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/26/ps_vasyliev-human-origins3/,26 декабря 2012,Чем занимается эволюционная антропология,,,,_происхождение человека_физическая антропология_эволюция человека,Статьи
45,"polit.ru_proscience/proscience_articles/article-2012-12-27-ps_gadget_antistress-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/27/ps_gadget_antistress/,27 декабря 2012,Гаджеты спасают от стресса в транспорте,,,,_гаджеты_смартфоны,Статьи
46,"polit.ru_proscience/proscience_articles/article-2012-12-27-ps_kaplan_science-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/27/ps_kaplan_science/,27 декабря 2012,Как поднимать реноме науки,,Александр  Каплан,,_финансирование науки,Статьи
47,"polit.ru_proscience/proscience_articles/article-2012-12-27-ps_technologies_2013-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/27/ps_technologies_2013/,27 декабря 2012,Какие технологии станут главными в 2013 году?,,Максим Швейц,,_гаджеты_интернет_компьютерные технологии_смартфоны,Статьи
48,"polit.ru_proscience/proscience_articles/article-2012-12-29-ps_pseudoscience-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/29/ps_pseudoscience/,29 декабря 2012,Жертвы псевдонауки-2012: список глупейших поступков звезд ,,,,_лженаука_митт ромни,Статьи
49,"polit.ru_proscience/proscience_articles/article-2012-12-29-ps_sc20_stroganova2-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2012/12/29/ps_sc20_stroganova2/,29 декабря 2012,«Сборка образа» как основная проблема нейробиологии,,,,_аутизм _зрение_мозг_наука 2.0_нейробиология_синестезия,Статьи
50,"polit.ru_proscience/proscience_articles/article-2013-01-04-ps_pirates-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/04/ps_pirates/,04 января 2013,Google и Yahoo уличили в пиратстве ,,,,_google_yahoo_пиратство,Статьи
51,"polit.ru_proscience/proscience_articles/article-2013-01-04-ps_psy_2013-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/04/ps_psy_2013/,04 января 2013,Психбольных в 2013 году станет больше ,,,,_психические заболевания_психофизиология,Статьи
52,"polit.ru_proscience/proscience_articles/article-2013-01-05-ps_prokhorchuk-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/05/ps_prokhorchuk/,05 января 2013,Егор Прохорчук: «Мы прошли большой путь для определения генотипа плода по его ДНК в крови матери»,,,,_генетика_днк_расшифровка генома,Статьи
53,"polit.ru_proscience/proscience_articles/article-2013-01-06-ps_galaxy_dubna-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/06/ps_galaxy_dubna/,06 января 2013,"Вселенная как пространство, образованное двумя непересекающимися сферами, вложенными друг в друга",,Наталья Теряева,,_астрономия_астрофизика_вселенная_квантовая физика_ядерная физика,Статьи
54,"polit.ru_proscience/proscience_articles/article-2013-01-07-ps_urban_studies-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/07/ps_urban_studies/,07 января 2013,"Город - совокупность событий, а не зданий и горожан",,,,_городские исследования_гуманитарные и социальные  науки_москва_социология,Статьи
55,"polit.ru_proscience/proscience_articles/article-2013-01-08-ps_exoplanets-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/08/ps_exoplanets/,08 января 2013,"В Млечном пути 17 миллиардов планет, похожих на нашу",,Валерий  Камнев,,_астрономия_астрофизика_наса_планетология,Статьи
56,"polit.ru_proscience/proscience_articles/article-2013-01-09-ps_mars_trip_problems-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/09/ps_mars_trip_problems/,09 января 2013,Будущим путешественникам на Марс грозят проблемы со сном,,,,_астронавты_космос_марс_психофизиология,Статьи
57,"polit.ru_proscience/proscience_articles/article-2013-01-09-ps_new_planetology-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/09/ps_new_planetology/,09 января 2013,А.О. Шмидт: новый взгляд на образование твердых планет,,,,,Статьи
58,"polit.ru_proscience/proscience_articles/article-2013-01-10-ps_CES-2013-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/10/ps_CES-2013/,10 января 2013,CES-2013 как символ отсутствия у хайтек-индустрии новых идей,,Максим Швейц,,_apple_samsung_гаджеты_смартфоны,Статьи
59,"polit.ru_proscience/proscience_articles/article-2013-01-10-ps_exocomets-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/10/ps_exocomets/,10 января 2013,Астрономы начали искать экзокометы,,,,_астрономия_астрофизика_кометы_космос,Статьи
60,"polit.ru_proscience/proscience_articles/article-2013-01-10-ps_techno_fail-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/10/ps_techno_fail/,10 января 2013,Жертвы технологического консерватизма,,,,_apple_гаджеты_смартфоны_телевидение_технологии,Статьи
61,"polit.ru_proscience/proscience_articles/article-2013-01-11-ps_CES-2013_auto-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/11/ps_CES-2013_auto/,11 января 2013,Когда автомобили поедут без водителей?,,,,_автопром,Статьи
62,"polit.ru_proscience/proscience_articles/article-2013-01-11-ps_earth_twins_dwarf-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/11/ps_earth_twins_dwarf/,11 января 2013,"Планеты земного типа надо искать около красных, а не желтых, карликов",,,,_астрономия_жизнь вне земли_космос_планетология,Статьи
63,"polit.ru_proscience/proscience_articles/article-2013-01-11-ps_telejump-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/11/ps_telejump/,11 января 2013,В новом году телеэкраны станут вчетверо четче ,,,,,Статьи
64,"polit.ru_proscience/proscience_articles/article-2013-01-13-ps_fonts-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/13/ps_fonts/,13 января 2013,"Зависимость восприятия текста от шрифта, которым он набран",,Максим Руссо,,_лингвистика_психофизиология,Статьи
65,"polit.ru_proscience/proscience_articles/article-2013-01-14-ps_electrocars2013-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/14/ps_electrocars2013/,14 января 2013,К 2018 г. самыми продаваемыми в мире будут машины с гибридными и электродвигателями,,,,_автопром_технологии_экология_электромобили,Статьи
66,"polit.ru_proscience/proscience_articles/article-2013-01-14-ps_milky_way-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/14/ps_milky_way/,14 января 2013,Разгадана тайна облачного бесплодия в центре нашей Галактики,,,,_астрономия_астрофизика_вселенная,Статьи
67,"polit.ru_proscience/proscience_articles/article-2013-01-14-ps_pompei-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/14/ps_pompei/,14 января 2013,Предвыборную рекламу в Помпеях делали граффитчики- профессионалы,,Максим Руссо,,_археология_выборы губернаторов_история_история цивилизаций_рим,Статьи
68,"polit.ru_proscience/proscience_articles/article-2013-01-15-ps_cosmology-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/15/ps_cosmology/,15 января 2013,Главный принцип космологии - под угрозой,,,,_астрономия_астрофизика_вселенная_космос,Статьи
69,"polit.ru_proscience/proscience_articles/article-2013-01-16-ps_chrome-beta-voice-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/16/ps_chrome-beta-voice/,16 января 2013,Новая версия браузера Google Chrome получит функцию управления голосом,,,,_google_интернет,Статьи
70,"polit.ru_proscience/proscience_articles/article-2013-01-17-ps_facebook_search-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/17/ps_facebook_search/,17 января 2013,Facebook запускает новую поисковую систему,,,,_facebook_google_интернет_информационные технологии_облачные технологии_технологии,Статьи
71,"polit.ru_proscience/proscience_articles/article-2013-01-17-ps_maori-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/17/ps_maori/,17 января 2013,Легендарной страной Гаваики – прародиной маори – могли быть острова Меланезии,,Максим Руссо,,,Статьи
72,"polit.ru_proscience/proscience_articles/article-2013-01-18-ps_agressive_games-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/18/ps_agressive_games/,18 января 2013,"Под угрозой - любимый вид досуга геймеров США, предпочитающих жестокие игры",,,,,Статьи
73,"polit.ru_proscience/proscience_articles/article-2013-01-18-ps_mongol-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/18/ps_mongol/,18 января 2013,Ритуалы Монголии: пила спасёт от дурных слов ,,Максим Руссо,,_гуманитарные и социальные  науки_миф_монголия_фольклор_этнология,Статьи
74,"polit.ru_proscience/proscience_articles/article-2013-01-18-ps_teleport-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/18/ps_teleport/,18 января 2013,Математики совершенствуют способы телепортации,,,,_естественные и точные науки_квантовая физика_ядерная физика,Статьи
75,"polit.ru_proscience/proscience_articles/article-2013-01-21-ps_betankur1-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/21/ps_betankur1/,21 января 2013,Августин Бетанкур и русская высшая техническая школа,,Лев Усыскин,,_история россии_технологии,Статьи
76,"polit.ru_proscience/proscience_articles/article-2013-01-21-ps_metamaterials-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/21/ps_metamaterials/,21 января 2013,JPEG и TIFF скоро устареют: новый тип сенсора из метаматериалов ,,,,_материаловедение,Статьи
77,"polit.ru_proscience/proscience_articles/article-2013-01-23-ps_ekzomoons-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/23/ps_ekzomoons/,23 января 2013,"Искать внеземные цивилизации надо не на экзопланетах, а на их спутниках",,,,_астрономия_астрофизика_планетология,Статьи
78,"polit.ru_proscience/proscience_articles/article-2013-01-23-ps_liquid_cristall-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/23/ps_liquid_cristall/,23 января 2013,Как защитить информацию с помощью жидких кристаллов,,,,_естественные и точные науки_кристаллы_молекулы,Статьи
79,"polit.ru_proscience/proscience_articles/article-2013-01-24-ps_arab-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/24/ps_arab/,24 января 2013,Массовое образование и арабские революции,,,,_гуманитарные и социальные  науки_история_революция,Статьи
80,"polit.ru_proscience/proscience_articles/article-2013-01-28-ps_nash_glonass-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/28/ps_nash_glonass/,28 января 2013,Что умеет и чего не умеет ГЛОНАСС,,Максим Тужиков,,_gps_география_глонасс_информационные технологии_космос_система противоракетной обороны,Статьи
81,"polit.ru_proscience/proscience_articles/article-2013-01-28-ps_vakh_detective-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/28/ps_vakh_detective/,28 января 2013,Восприятие реальности: «правила Макнотена» и «Вторая жизнь»,,Виктор Вахштайн,,_гуманитарные и социальные  науки_криминалистика _социология_судебная власть,Статьи
82,"polit.ru_proscience/proscience_articles/article-2013-01-29-ps_asterfever-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/29/ps_asterfever/,29 января 2013,В мире начинается астероидная лихорадка,,,,_астероиды_естественные и точные науки_космос,Статьи
83,"polit.ru_proscience/proscience_articles/article-2013-01-29-ps_khazars-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/29/ps_khazars/,29 января 2013,Почему хазары стали иудеями,,,,_гуманитарные и социальные  науки_история_история россии_хазары,Статьи
84,"polit.ru_proscience/proscience_articles/article-2013-01-30-ps_deep_sleep-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/30/ps_deep_sleep/,30 января 2013,Гаджеты для улучшения сна: обзор,,,,_гаджеты_компьютерные технологии_мозг_психофизиология_сон,Статьи
85,"polit.ru_proscience/proscience_articles/article-2013-01-31-ps_thoughtdevicemanagement-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/01/31/ps_thoughtdevicemanagement/,31 января 2013,Контроллеры для управления программами силой мысли,,,,_биоинформатика_гаджеты_информационные технологии_компьютерные технологии_мозг,Статьи
86,"polit.ru_proscience/proscience_articles/article-2013-02-01-ps_le_corbusier1-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/01/ps_le_corbusier1/,01 февраля 2013,Паскаль Мори: Ле Корбюзье хотел подарить человеку счастье,,,,_гуманитарные и социальные  науки_корбюзье_памятники архитектуры,Статьи
87,"polit.ru_proscience/proscience_articles/article-2013-02-01-ps_le_corbusier_larionova-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/01/ps_le_corbusier_larionova/,01 февраля 2013,Ле Корбюзье как архитектор сознания,,,,_гуманитарные и социальные  науки_корбюзье_памятники архитектуры,Статьи
88,"polit.ru_proscience/proscience_articles/article-2013-02-04-ps_neitronstarssecret-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/04/ps_neitronstarssecret/,04 февраля 2013,Нейтронные звезды не годятся на роль производителей тяжелых элементов,,,,_естественные и точные науки_космос_планетология,Статьи
89,"polit.ru_proscience/proscience_articles/article-2013-02-05-ps_pedagogics-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/05/ps_pedagogics/,05 февраля 2013,Авторитарная система приводит к синдрому неудачника у первоклассников,,Кирил Меламуд,,_воспитание_образование_педагогика ,Статьи
90,"polit.ru_proscience/proscience_articles/article-2013-02-06-ps_mars_colonisation-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/06/ps_mars_colonisation/,06 февраля 2013,Колонизаторы Солнечной системы планируют оказаться на Марсе через 10 лет,,,,_космос_марс_планетология,Статьи
91,"polit.ru_proscience/proscience_articles/article-2013-02-06-ps_quadroDNA-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/06/ps_quadroDNA/,06 февраля 2013,Как выглядит ДНК,,,,_днк_естественные и точные науки_молекулы,Статьи
92,"polit.ru_proscience/proscience_articles/article-2013-02-06-ps_sc20_nefedova-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/06/ps_sc20_nefedova/,06 февраля 2013,"Русская деревня - это тот же город, только хуже",,,,_сельское хозяйство_экономика,Статьи
93,"polit.ru_proscience/proscience_articles/article-2013-02-07-ps_sc20_kiselev-index.txt
",http://polit.ru/rubric/proscience/,polit.ru/article/2013/02/07/ps_sc20_kiselev/,07 февраля 2013,Человек как генно-модифицированный организм,,,,_биология _генетика_естественные и точные науки_клонирование _наука 2.0,Статьи
